% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
86672 +1.611394775e-03 +1.611394775e-03 -7.162838861e+01 -7.162838861e+01 +1.7631e+00 -3.4874e+00 +1.8413e+00 +2.9024e+00 +3.8130e+00 +2.7622e-01 +3.4641e+00 +1.4690e+00 -1.7465e+00 -2.8782e+00 +1.9731e+00 -3.4071e+00 -3.1264e+00 -1.1691e+00 +1.6836e+00 -3.0713e+00 +2.7354e-02 -1.9610e+00 +2.8763e+00 -1.8380e-01
93879 +1.582640276e-03 +1.582640276e-03 -7.162841736e+01 -7.162841736e+01 +1.7631e+00 -3.4874e+00 +1.8413e+00 +2.9023e+00 +3.8130e+00 +2.7618e-01 +3.4641e+00 +1.4690e+00 -1.7464e+00 -2.8782e+00 +1.9731e+00 -3.4071e+00 -3.1264e+00 -1.1691e+00 +1.6836e+00 -3.0713e+00 +2.7373e-02 -1.9610e+00 +2.8763e+00 -1.8380e-01
95462 +1.529248458e-03 +1.529248458e-03 -7.162847075e+01 -7.162847075e+01 +1.7631e+00 -3.4874e+00 +1.8413e+00 +2.9023e+00 +3.8130e+00 +2.7619e-01 +3.4641e+00 +1.4690e+00 -1.7465e+00 -2.8782e+00 +1.9731e+00 -3.4071e+00 -3.1264e+00 -1.1691e+00 +1.6836e+00 -3.0713e+00 +2.7365e-02 -1.9610e+00 +2.8763e+00 -1.8380e-01
156993 +1.496917688e-03 +1.496917688e-03 -7.162850308e+01 -7.162850308e+01 +1.7610e+00 -3.4834e+00 +1.8477e+00 +2.9081e+00 +3.8053e+00 +2.8181e-01 +3.4615e+00 +1.4624e+00 -1.7419e+00 -2.8761e+00 +1.9739e+00 -3.4026e+00 -3.1233e+00 -1.1766e+00 +1.6932e+00 -3.0799e+00 +3.1306e-02 -1.9641e+00 +2.8757e+00 -1.8030e-01
157005 +1.204933950e-03 +1.204933950e-03 -7.162879507e+01 -7.162879507e+01 +1.7609e+00 -3.4832e+00 +1.8472e+00 +2.9079e+00 +3.8052e+00 +2.8175e-01 +3.4609e+00 +1.4624e+00 -1.7419e+00 -2.8760e+00 +1.9735e+00 -3.4024e+00 -3.1232e+00 -1.1767e+00 +1.6933e+00 -3.0791e+00 +3.1378e-02 -1.9640e+00 +2.8758e+00 -1.8016e-01
157977 +1.081214069e-03 +1.081214069e-03 -7.162891879e+01 -7.162891879e+01 +1.7611e+00 -3.4829e+00 +1.8475e+00 +2.9078e+00 +3.8047e+00 +2.8220e-01 +3.4612e+00 +1.4621e+00 -1.7421e+00 -2.8758e+00 +1.9735e+00 -3.4026e+00 -3.1231e+00 -1.1768e+00 +1.6939e+00 -3.0795e+00 +3.1540e-02 -1.9635e+00 +2.8760e+00 -1.7952e-01
158138 +1.017815226e-03 +1.017815226e-03 -7.162898218e+01 -7.162898218e+01 +1.7612e+00 -3.4831e+00 +1.8473e+00 +2.9079e+00 +3.8050e+00 +2.8154e-01 +3.4609e+00 +1.4632e+00 -1.7421e+00 -2.8761e+00 +1.9736e+00 -3.4027e+00 -3.1231e+00 -1.1767e+00 +1.6936e+00 -3.0794e+00 +3.2079e-02 -1.9643e+00 +2.8757e+00 -1.7963e-01
158613 +9.627749946e-04 +9.627749946e-04 -7.162903723e+01 -7.162903723e+01 +1.7613e+00 -3.4829e+00 +1.8477e+00 +2.9077e+00 +3.8052e+00 +2.8139e-01 +3.4612e+00 +1.4627e+00 -1.7421e+00 -2.8763e+00 +1.9733e+00 -3.4029e+00 -3.1228e+00 -1.1765e+00 +1.6939e+00 -3.0792e+00 +3.1290e-02 -1.9643e+00 +2.8755e+00 -1.7953e-01
159391 +9.254045890e-04 +9.254045890e-04 -7.162907460e+01 -7.162907460e+01 +1.7612e+00 -3.4833e+00 +1.8476e+00 +2.9079e+00 +3.8049e+00 +2.8213e-01 +3.4614e+00 +1.4626e+00 -1.7420e+00 -2.8762e+00 +1.9732e+00 -3.4031e+00 -3.1233e+00 -1.1768e+00 +1.6937e+00 -3.0798e+00 +3.1101e-02 -1.9642e+00 +2.8754e+00 -1.7941e-01
160171 +8.827799963e-04 +8.827799963e-04 -7.162911722e+01 -7.162911722e+01 +1.7611e+00 -3.4833e+00 +1.8474e+00 +2.9076e+00 +3.8043e+00 +2.8156e-01 +3.4608e+00 +1.4630e+00 -1.7418e+00 -2.8767e+00 +1.9735e+00 -3.4029e+00 -3.1231e+00 -1.1766e+00 +1.6936e+00 -3.0794e+00 +3.1363e-02 -1.9644e+00 +2.8753e+00 -1.7935e-01
160181 +8.230257604e-04 +8.230257604e-04 -7.162917697e+01 -7.162917697e+01 +1.7611e+00 -3.4835e+00 +1.8472e+00 +2.9076e+00 +3.8045e+00 +2.8138e-01 +3.4608e+00 +1.4630e+00 -1.7417e+00 -2.8767e+00 +1.9734e+00 -3.4031e+00 -3.1232e+00 -1.1767e+00 +1.6937e+00 -3.0794e+00 +3.1360e-02 -1.9644e+00 +2.8755e+00 -1.7928e-01
160856 +7.613463512e-04 +7.613463512e-04 -7.162923865e+01 -7.162923865e+01 +1.7615e+00 -3.4828e+00 +1.8474e+00 +2.9076e+00 +3.8048e+00 +2.8166e-01 +3.4610e+00 +1.4632e+00 -1.7419e+00 -2.8762e+00 +1.9729e+00 -3.4031e+00 -3.1227e+00 -1.1766e+00 +1.6936e+00 -3.0793e+00 +3.1713e-02 -1.9643e+00 +2.8752e+00 -1.7996e-01
161545 +7.307938751e-04 +7.307938751e-04 -7.162926921e+01 -7.162926921e+01 +1.7614e+00 -3.4826e+00 +1.8479e+00 +2.9082e+00 +3.8047e+00 +2.8153e-01 +3.4613e+00 +1.4630e+00 -1.7412e+00 -2.8767e+00 +1.9734e+00 -3.4029e+00 -3.1229e+00 -1.1770e+00 +1.6933e+00 -3.0795e+00 +3.1103e-02 -1.9645e+00 +2.8756e+00 -1.7963e-01
161710 +6.732633571e-04 +6.732633571e-04 -7.162932674e+01 -7.162932674e+01 +1.7611e+00 -3.4833e+00 +1.8474e+00 +2.9077e+00 +3.8047e+00 +2.8163e-01 +3.4610e+00 +1.4631e+00 -1.7415e+00 -2.8767e+00 +1.9737e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6934e+00 -3.0793e+00 +3.1452e-02 -1.9647e+00 +2.8754e+00 -1.7959e-01
161745 +6.395159513e-04 +6.395159513e-04 -7.162936048e+01 -7.162936048e+01 +1.7612e+00 -3.4832e+00 +1.8475e+00 +2.9077e+00 +3.8047e+00 +2.8187e-01 +3.4612e+00 +1.4630e+00 -1.7416e+00 -2.8764e+00 +1.9735e+00 -3.4031e+00 -3.1233e+00 -1.1769e+00 +1.6934e+00 -3.0793e+00 +3.1227e-02 -1.9644e+00 +2.8757e+00 -1.7950e-01
162901 +5.987827398e-04 +5.987827398e-04 -7.162940122e+01 -7.162940122e+01 +1.7616e+00 -3.4826e+00 +1.8476e+00 +2.9078e+00 +3.8050e+00 +2.8173e-01 +3.4611e+00 +1.4632e+00 -1.7418e+00 -2.8764e+00 +1.9732e+00 -3.4031e+00 -3.1232e+00 -1.1768e+00 +1.6938e+00 -3.0795e+00 +3.1524e-02 -1.9646e+00 +2.8758e+00 -1.7963e-01
163805 +5.585869798e-04 +5.585869798e-04 -7.162944141e+01 -7.162944141e+01 +1.7615e+00 -3.4828e+00 +1.8476e+00 +2.9078e+00 +3.8048e+00 +2.8185e-01 +3.4610e+00 +1.4626e+00 -1.7418e+00 -2.8762e+00 +1.9731e+00 -3.4032e+00 -3.1233e+00 -1.1769e+00 +1.6936e+00 -3.0792e+00 +3.1681e-02 -1.9646e+00 +2.8755e+00 -1.7966e-01
164110 +5.483073137e-04 +5.483073137e-04 -7.162945169e+01 -7.162945169e+01 +1.7614e+00 -3.4828e+00 +1.8475e+00 +2.9080e+00 +3.8048e+00 +2.8179e-01 +3.4609e+00 +1.4628e+00 -1.7416e+00 -2.8765e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1768e+00 +1.6938e+00 -3.0794e+00 +3.1652e-02 -1.9647e+00 +2.8754e+00 -1.7983e-01
164147 +5.080666688e-04 +5.080666688e-04 -7.162949193e+01 -7.162949193e+01 +1.7614e+00 -3.4828e+00 +1.8474e+00 +2.9078e+00 +3.8050e+00 +2.8172e-01 +3.4609e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1770e+00 +1.6937e+00 -3.0795e+00 +3.1658e-02 -1.9648e+00 +2.8753e+00 -1.7975e-01
164171 +4.764498272e-04 +4.764498272e-04 -7.162952355e+01 -7.162952355e+01 +1.7615e+00 -3.4828e+00 +1.8475e+00 +2.9078e+00 +3.8049e+00 +2.8186e-01 +3.4611e+00 +1.4628e+00 -1.7417e+00 -2.8763e+00 +1.9732e+00 -3.4030e+00 -3.1233e+00 -1.1770e+00 +1.6937e+00 -3.0794e+00 +3.1603e-02 -1.9647e+00 +2.8754e+00 -1.7977e-01
164273 +4.578887830e-04 +4.578887830e-04 -7.162954211e+01 -7.162954211e+01 +1.7613e+00 -3.4829e+00 +1.8474e+00 +2.9079e+00 +3.8049e+00 +2.8174e-01 +3.4610e+00 +1.4627e+00 -1.7418e+00 -2.8764e+00 +1.9732e+00 -3.4033e+00 -3.1232e+00 -1.1769e+00 +1.6937e+00 -3.0795e+00 +3.1661e-02 -1.9646e+00 +2.8754e+00 -1.7979e-01
164288 +4.407141945e-04 +4.407141945e-04 -7.162955929e+01 -7.162955929e+01 +1.7614e+00 -3.4829e+00 +1.8474e+00 +2.9079e+00 +3.8050e+00 +2.8177e-01 +3.4610e+00 +1.4629e+00 -1.7417e+00 -2.8764e+00 +1.9732e+00 -3.4033e+00 -3.1233e+00 -1.1770e+00 +1.6937e+00 -3.0795e+00 +3.1680e-02 -1.9647e+00 +2.8754e+00 -1.7982e-01
165798 +3.926674319e-04 +3.926674319e-04 -7.162960733e+01 -7.162960733e+01 +1.7616e+00 -3.4830e+00 +1.8476e+00 +2.9079e+00 +3.8048e+00 +2.8178e-01 +3.4613e+00 +1.4627e+00 -1.7417e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1770e+00 +1.6939e+00 -3.0794e+00 +3.1594e-02 -1.9646e+00 +2.8754e+00 -1.7952e-01
166949 +3.713046801e-04 +3.713046801e-04 -7.162962870e+01 -7.162962870e+01 +1.7617e+00 -3.4829e+00 +1.8477e+00 +2.9080e+00 +3.8048e+00 +2.8185e-01 +3.4611e+00 +1.4628e+00 -1.7416e+00 -2.8761e+00 +1.9732e+00 -3.4033e+00 -3.1231e+00 -1.1770e+00 +1.6939e+00 -3.0794e+00 +3.1630e-02 -1.9648e+00 +2.8755e+00 -1.7967e-01
169112 +3.531031793e-04 +3.531031793e-04 -7.162964690e+01 -7.162964690e+01 +1.7616e+00 -3.4829e+00 +1.8474e+00 +2.9079e+00 +3.8048e+00 +2.8189e-01 +3.4611e+00 +1.4629e+00 -1.7415e+00 -2.8763e+00 +1.9730e+00 -3.4032e+00 -3.1231e+00 -1.1769e+00 +1.6940e+00 -3.0793e+00 +3.1598e-02 -1.9647e+00 +2.8755e+00 -1.7954e-01
169193 +3.263791040e-04 +3.263791040e-04 -7.162967362e+01 -7.162967362e+01 +1.7615e+00 -3.4829e+00 +1.8474e+00 +2.9079e+00 +3.8049e+00 +2.8194e-01 +3.4611e+00 +1.4629e+00 -1.7417e+00 -2.8764e+00 +1.9731e+00 -3.4033e+00 -3.1231e+00 -1.1769e+00 +1.6939e+00 -3.0794e+00 +3.1585e-02 -1.9647e+00 +2.8755e+00 -1.7961e-01
169262 +3.003024277e-04 +3.003024277e-04 -7.162969970e+01 -7.162969970e+01 +1.7615e+00 -3.4829e+00 +1.8475e+00 +2.9080e+00 +3.8049e+00 +2.8186e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9730e+00 -3.4032e+00 -3.1231e+00 -1.1770e+00 +1.6939e+00 -3.0794e+00 +3.1613e-02 -1.9647e+00 +2.8755e+00 -1.7953e-01
170167 +2.774296094e-04 +2.774296094e-04 -7.162972257e+01 -7.162972257e+01 +1.7616e+00 -3.4830e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8192e-01 +3.4610e+00 +1.4629e+00 -1.7415e+00 -2.8763e+00 +1.9730e+00 -3.4032e+00 -3.1232e+00 -1.1770e+00 +1.6940e+00 -3.0793e+00 +3.1626e-02 -1.9647e+00 +2.8755e+00 -1.7948e-01
172057 +2.744762932e-04 +2.744762932e-04 -7.162972552e+01 -7.162972552e+01 +1.7615e+00 -3.4830e+00 +1.8475e+00 +2.9080e+00 +3.8048e+00 +2.8187e-01 +3.4609e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4031e+00 -3.1232e+00 -1.1770e+00 +1.6939e+00 -3.0794e+00 +3.1617e-02 -1.9647e+00 +2.8755e+00 -1.7957e-01
172063 +2.539067816e-04 +2.539067816e-04 -7.162974609e+01 -7.162974609e+01 +1.7615e+00 -3.4830e+00 +1.8475e+00 +2.9080e+00 +3.8048e+00 +2.8189e-01 +3.4609e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1770e+00 +1.6939e+00 -3.0794e+00 +3.1657e-02 -1.9647e+00 +2.8755e+00 -1.7955e-01
172485 +2.444872940e-04 +2.444872940e-04 -7.162975551e+01 -7.162975551e+01 +1.7615e+00 -3.4829e+00 +1.8475e+00 +2.9080e+00 +3.8048e+00 +2.8190e-01 +3.4609e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1770e+00 +1.6939e+00 -3.0793e+00 +3.1626e-02 -1.9647e+00 +2.8756e+00 -1.7951e-01
172699 +2.383898942e-04 +2.383898942e-04 -7.162976161e+01 -7.162976161e+01 +1.7615e+00 -3.4829e+00 +1.8475e+00 +2.9081e+00 +3.8048e+00 +2.8188e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8762e+00 +1.9730e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0793e+00 +3.1622e-02 -1.9647e+00 +2.8755e+00 -1.7950e-01
172927 +2.067632862e-04 +2.067632862e-04 -7.162979324e+01 -7.162979324e+01 +1.7615e+00 -3.4829e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8190e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1770e+00 +1.6939e+00 -3.0794e+00 +3.1640e-02 -1.9647e+00 +2.8756e+00 -1.7955e-01
172939 +1.940806213e-04 +1.940806213e-04 -7.162980592e+01 -7.162980592e+01 +1.7615e+00 -3.4830e+00 +1.8475e+00 +2.9080e+00 +3.8048e+00 +2.8192e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4031e+00 -3.1232e+00 -1.1770e+00 +1.6939e+00 -3.0794e+00 +3.1623e-02 -1.9647e+00 +2.8756e+00 -1.7955e-01
172950 +1.898707938e-04 +1.898707938e-04 -7.162981013e+01 -7.162981013e+01 +1.7615e+00 -3.4829e+00 +1.8475e+00 +2.9080e+00 +3.8048e+00 +2.8191e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1770e+00 +1.6939e+00 -3.0794e+00 +3.1654e-02 -1.9647e+00 +2.8756e+00 -1.7956e-01
175191 +1.840103186e-04 +1.840103186e-04 -7.162981599e+01 -7.162981599e+01 +1.7615e+00 -3.4828e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8192e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8762e+00 +1.9731e+00 -3.4031e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0793e+00 +3.1577e-02 -1.9646e+00 +2.8756e+00 -1.7966e-01
175206 +1.718692589e-04 +1.718692589e-04 -7.162982813e+01 -7.162982813e+01 +1.7615e+00 -3.4828e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8192e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8762e+00 +1.9731e+00 -3.4031e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0793e+00 +3.1574e-02 -1.9646e+00 +2.8756e+00 -1.7965e-01
176017 +1.671355400e-04 +1.671355400e-04 -7.162983286e+01 -7.162983286e+01 +1.7615e+00 -3.4829e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8191e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8762e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0793e+00 +3.1637e-02 -1.9647e+00 +2.8756e+00 -1.7962e-01
176041 +1.608491730e-04 +1.608491730e-04 -7.162983915e+01 -7.162983915e+01 +1.7615e+00 -3.4829e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8192e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8762e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0793e+00 +3.1620e-02 -1.9647e+00 +2.8756e+00 -1.7962e-01
176387 +1.376816099e-04 +1.376816099e-04 -7.162986232e+01 -7.162986232e+01 +1.7615e+00 -3.4829e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8191e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8762e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0794e+00 +3.1614e-02 -1.9647e+00 +2.8756e+00 -1.7964e-01
181164 +1.343517682e-04 +1.343517682e-04 -7.162986565e+01 -7.162986565e+01 +1.7615e+00 -3.4829e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8190e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0794e+00 +3.1610e-02 -1.9647e+00 +2.8756e+00 -1.7964e-01
182543 +1.316783501e-04 +1.316783501e-04 -7.162986832e+01 -7.162986832e+01 +1.7615e+00 -3.4829e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8187e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0794e+00 +3.1614e-02 -1.9646e+00 +2.8755e+00 -1.7964e-01
182697 +1.261655080e-04 +1.261655080e-04 -7.162987383e+01 -7.162987383e+01 +1.7615e+00 -3.4829e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8189e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0794e+00 +3.1616e-02 -1.9647e+00 +2.8755e+00 -1.7963e-01
182712 +1.186030295e-04 +1.186030295e-04 -7.162988140e+01 -7.162988140e+01 +1.7615e+00 -3.4829e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8189e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8762e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0794e+00 +3.1621e-02 -1.9647e+00 +2.8755e+00 -1.7963e-01
187040 +1.157201136e-04 +1.157201136e-04 -7.162988428e+01 -7.162988428e+01 +1.7615e+00 -3.4829e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8190e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0794e+00 +3.1617e-02 -1.9647e+00 +2.8756e+00 -1.7961e-01
187043 +1.130639861e-04 +1.130639861e-04 -7.162988694e+01 -7.162988694e+01 +1.7615e+00 -3.4829e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8189e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0794e+00 +3.1618e-02 -1.9647e+00 +2.8756e+00 -1.7961e-01
187143 +1.109069708e-04 +1.109069708e-04 -7.162988909e+01 -7.162988909e+01 +1.7615e+00 -3.4829e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8190e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0794e+00 +3.1610e-02 -1.9647e+00 +2.8756e+00 -1.7961e-01
188528 +1.076153398e-04 +1.076153398e-04 -7.162989238e+01 -7.162989238e+01 +1.7615e+00 -3.4829e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8190e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0794e+00 +3.1607e-02 -1.9647e+00 +2.8756e+00 -1.7962e-01
188755 +1.052164297e-04 +1.052164297e-04 -7.162989478e+01 -7.162989478e+01 +1.7615e+00 -3.4829e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8190e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0794e+00 +3.1608e-02 -1.9647e+00 +2.8756e+00 -1.7962e-01
189598 +1.019465679e-04 +1.019465679e-04 -7.162989805e+01 -7.162989805e+01 +1.7615e+00 -3.4829e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8190e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0794e+00 +3.1607e-02 -1.9647e+00 +2.8756e+00 -1.7962e-01
192640 +9.966260684e-05 +9.966260684e-05 -7.162990034e+01 -7.162990034e+01 +1.7615e+00 -3.4829e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8190e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0794e+00 +3.1607e-02 -1.9647e+00 +2.8756e+00 -1.7963e-01
194648 +9.760084528e-05 +9.760084528e-05 -7.162990240e+01 -7.162990240e+01 +1.7615e+00 -3.4829e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8190e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0794e+00 +3.1608e-02 -1.9647e+00 +2.8756e+00 -1.7963e-01
198524 +9.548450792e-05 +9.548450792e-05 -7.162990452e+01 -7.162990452e+01 +1.7615e+00 -3.4829e+00 +1.8476e+00 +2.9080e+00 +3.8048e+00 +2.8190e-01 +3.4610e+00 +1.4629e+00 -1.7416e+00 -2.8763e+00 +1.9731e+00 -3.4032e+00 -3.1232e+00 -1.1769e+00 +1.6939e+00 -3.0794e+00 +3.1608e-02 -1.9647e+00 +2.8756e+00 -1.7963e-01
% function evaluation | noise-free fitness - Fopt (1.976000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.269052091e+01 +2.269052091e+01 +4.245052091e+01 +4.245052091e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +1.996744696e+01 +1.996744696e+01 +3.972744696e+01 +3.972744696e+01 -6.8118e-02 +7.8500e-01 +3.5751e-01 -8.2065e-01 -7.9534e-01 +1.1058e+00 -1.0522e-01 +3.4160e-01 -5.1265e-01 -7.5501e-01 +1.3368e+00 -1.1225e-01 +8.1459e-01 -9.0049e-01 -3.2096e-01 +2.4050e-01 -2.3539e+00 -2.0020e+00 +1.2207e+00 +2.1639e+00
14 +1.892033591e+01 +1.892033591e+01 +3.868033591e+01 +3.868033591e+01 -3.7746e-02 +1.7924e+00 -4.5509e-01 -1.2047e+00 +3.1784e-01 +1.2673e-01 +1.4127e-01 +6.6410e-01 -1.6660e+00 -8.7981e-01 -5.0487e-01 -5.6578e-01 +3.8264e-01 -6.7576e-01 -1.7392e+00 -1.9825e-01 -1.3950e+00 -2.3730e+00 +1.1751e+00 +2.2101e+00
25 +1.521453343e+01 +1.521453343e+01 +3.497453343e+01 +3.497453343e+01 +3.2868e-01 +4.2561e+00 +4.8163e-02 -1.2541e+00 -2.8444e-01 +1.2045e+00 +8.5025e-01 +1.9305e+00 -2.9739e-02 -7.9573e-01 +6.1526e-01 -2.5950e+00 +8.8566e-03 -7.8099e-01 -5.1989e-01 -3.8752e-01 -3.5196e-01 -3.1041e+00 +3.1256e-01 +3.6636e+00
28 +1.368248582e+01 +1.368248582e+01 +3.344248582e+01 +3.344248582e+01 -1.6018e-01 +3.4774e+00 -2.5011e-01 +3.8837e-01 +4.2615e-01 +2.0603e-01 -4.9337e-01 +7.9856e-01 -2.2568e+00 -2.5339e+00 -2.6525e+00 -1.3770e-01 +3.4663e-01 -5.4101e-01 -1.4849e+00 -8.7235e-01 -1.9086e+00 -9.4635e-01 -7.2179e-02 +1.0642e+00
33 +1.324288649e+01 +1.324288649e+01 +3.300288649e+01 +3.300288649e+01 -2.3160e-01 +3.7141e+00 -5.9483e-01 -3.8425e-01 -2.7480e-01 +1.2520e+00 -2.9897e-01 +1.6215e+00 -5.3257e-01 -1.8522e+00 -1.9487e+00 +3.0430e-01 -4.5477e-01 -1.5841e+00 -1.6763e+00 -1.6849e+00 -8.7039e-01 -5.3241e-01 -6.3082e-01 +1.3774e+00
39 +1.054115457e+01 +1.054115457e+01 +3.030115457e+01 +3.030115457e+01 -1.1001e+00 +3.7963e+00 -5.5517e-02 +1.3755e+00 +7.8925e-01 +1.4247e+00 +1.7853e+00 +2.1481e+00 -6.8329e-01 -5.5970e-01 -1.9707e+00 -6.4928e-01 -2.7218e-01 -1.5104e+00 -8.1991e-01 -1.3447e+00 -2.2581e+00 -9.4671e-01 -5.8498e-01 +7.5397e-01
54 +8.009403402e+00 +8.009403402e+00 +2.776940340e+01 +2.776940340e+01 -7.3858e-01 +3.9284e+00 -1.2014e+00 +3.3838e+00 +1.6136e+00 +1.1369e+00 +2.2665e+00 +1.8952e-01 -7.5049e-01 -1.1777e+00 -1.3129e+00 -9.0232e-01 +8.4133e-01 -2.5381e+00 -1.1701e+00 +6.9267e-01 -4.7170e+00 +3.1263e+00 +6.6557e-01 -5.9489e-01
90 +7.418395613e+00 +7.418395613e+00 +2.717839561e+01 +2.717839561e+01 -1.2731e+00 +3.5554e+00 -8.1768e-01 +1.8484e+00 +2.8384e+00 +2.5198e+00 +3.1583e+00 +1.4341e+00 -2.1160e+00 -3.4366e-01 +8.0333e-02 -2.6289e+00 +1.8428e-01 -2.4280e+00 +4.9270e-01 -2.7921e-01 -3.6879e+00 +1.4607e-01 +2.2500e-01 +1.0314e+00
