% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
27585 +6.093715047e-05 +6.093715047e-05 +2.199800609e+02 +2.199800609e+02 +1.0328e+00 -3.7590e+00 -2.0850e-01 -2.5556e-01 -7.2741e-02 +2.3027e+00 -3.1699e+00 +1.5023e+00 -3.4848e+00 -2.3292e+00 +7.5480e-01 -3.0062e+00 +7.2971e-01 -2.3150e-02 +1.8545e+00 -1.1929e+00 -3.3472e+00 -1.0607e+00 +2.0353e-01 +3.2632e+00
27692 +4.947036422e-05 +4.947036422e-05 +2.199800495e+02 +2.199800495e+02 +1.0351e+00 -3.7579e+00 -2.0961e-01 -2.5838e-01 -7.0927e-02 +2.3004e+00 -3.1707e+00 +1.5047e+00 -3.4845e+00 -2.3279e+00 +7.5355e-01 -3.0044e+00 +7.3395e-01 -2.1980e-02 +1.8530e+00 -1.1954e+00 -3.3502e+00 -1.0619e+00 +2.0188e-01 +3.2624e+00
28275 +4.311452329e-05 +4.311452329e-05 +2.199800431e+02 +2.199800431e+02 +1.0323e+00 -3.7560e+00 -2.0745e-01 -2.6177e-01 -7.2159e-02 +2.2998e+00 -3.1696e+00 +1.5031e+00 -3.4814e+00 -2.3293e+00 +7.5495e-01 -3.0048e+00 +7.3443e-01 -1.9662e-02 +1.8541e+00 -1.1929e+00 -3.3483e+00 -1.0607e+00 +2.0454e-01 +3.2603e+00
28864 +3.943508045e-05 +3.943508045e-05 +2.199800394e+02 +2.199800394e+02 +1.0352e+00 -3.7570e+00 -2.1031e-01 -2.6022e-01 -7.0877e-02 +2.3014e+00 -3.1721e+00 +1.5037e+00 -3.4855e+00 -2.3288e+00 +7.5696e-01 -3.0039e+00 +7.3187e-01 -2.2591e-02 +1.8533e+00 -1.1948e+00 -3.3494e+00 -1.0611e+00 +2.0739e-01 +3.2611e+00
28949 +3.336504028e-05 +3.336504028e-05 +2.199800334e+02 +2.199800334e+02 +1.0331e+00 -3.7557e+00 -2.0859e-01 -2.5999e-01 -7.2524e-02 +2.3003e+00 -3.1721e+00 +1.5027e+00 -3.4822e+00 -2.3275e+00 +7.5722e-01 -3.0039e+00 +7.3328e-01 -2.2219e-02 +1.8543e+00 -1.1931e+00 -3.3465e+00 -1.0634e+00 +2.0469e-01 +3.2627e+00
28953 +3.294363020e-05 +3.294363020e-05 +2.199800329e+02 +2.199800329e+02 +1.0337e+00 -3.7567e+00 -2.0765e-01 -2.6012e-01 -7.0608e-02 +2.3004e+00 -3.1716e+00 +1.5028e+00 -3.4839e+00 -2.3286e+00 +7.5735e-01 -3.0061e+00 +7.3121e-01 -2.1875e-02 +1.8543e+00 -1.1946e+00 -3.3454e+00 -1.0652e+00 +2.0479e-01 +3.2632e+00
29313 +2.383654095e-05 +2.383654095e-05 +2.199800238e+02 +2.199800238e+02 +1.0328e+00 -3.7552e+00 -2.0749e-01 -2.5951e-01 -6.8652e-02 +2.2994e+00 -3.1705e+00 +1.5022e+00 -3.4840e+00 -2.3270e+00 +7.5709e-01 -3.0059e+00 +7.3238e-01 -2.0176e-02 +1.8525e+00 -1.1931e+00 -3.3474e+00 -1.0606e+00 +2.0483e-01 +3.2605e+00
30356 +1.654511738e-05 +1.654511738e-05 +2.199800165e+02 +2.199800165e+02 +1.0329e+00 -3.7584e+00 -2.0702e-01 -2.6017e-01 -7.0577e-02 +2.3015e+00 -3.1716e+00 +1.5043e+00 -3.4838e+00 -2.3263e+00 +7.5626e-01 -3.0065e+00 +7.3385e-01 -2.0955e-02 +1.8528e+00 -1.1935e+00 -3.3484e+00 -1.0610e+00 +2.0351e-01 +3.2615e+00
31133 +1.365374158e-05 +1.365374158e-05 +2.199800137e+02 +2.199800137e+02 +1.0329e+00 -3.7587e+00 -2.0595e-01 -2.5926e-01 -7.1549e-02 +2.2984e+00 -3.1714e+00 +1.5029e+00 -3.4848e+00 -2.3282e+00 +7.5506e-01 -3.0054e+00 +7.3212e-01 -2.1820e-02 +1.8549e+00 -1.1931e+00 -3.3484e+00 -1.0617e+00 +2.0584e-01 +3.2612e+00
31627 +1.307462063e-05 +1.307462063e-05 +2.199800131e+02 +2.199800131e+02 +1.0330e+00 -3.7584e+00 -2.0777e-01 -2.5955e-01 -6.9900e-02 +2.2991e+00 -3.1735e+00 +1.5031e+00 -3.4833e+00 -2.3271e+00 +7.5592e-01 -3.0071e+00 +7.3248e-01 -2.1360e-02 +1.8551e+00 -1.1946e+00 -3.3480e+00 -1.0623e+00 +2.0524e-01 +3.2616e+00
31635 +1.216413051e-05 +1.216413051e-05 +2.199800122e+02 +2.199800122e+02 +1.0326e+00 -3.7588e+00 -2.0732e-01 -2.5947e-01 -6.9035e-02 +2.2997e+00 -3.1714e+00 +1.5036e+00 -3.4832e+00 -2.3274e+00 +7.5584e-01 -3.0061e+00 +7.3217e-01 -2.3465e-02 +1.8552e+00 -1.1939e+00 -3.3480e+00 -1.0633e+00 +2.0449e-01 +3.2621e+00
32474 +1.019620473e-05 +1.019620473e-05 +2.199800102e+02 +2.199800102e+02 +1.0324e+00 -3.7572e+00 -2.0639e-01 -2.5995e-01 -7.1623e-02 +2.3008e+00 -3.1702e+00 +1.5022e+00 -3.4843e+00 -2.3278e+00 +7.5581e-01 -3.0074e+00 +7.3192e-01 -2.2629e-02 +1.8540e+00 -1.1940e+00 -3.3482e+00 -1.0613e+00 +2.0609e-01 +3.2604e+00
32490 +9.311236909e-06 +9.311236909e-06 +2.199800093e+02 +2.199800093e+02 +1.0315e+00 -3.7575e+00 -2.0696e-01 -2.6012e-01 -7.0738e-02 +2.3005e+00 -3.1705e+00 +1.5035e+00 -3.4835e+00 -2.3282e+00 +7.5533e-01 -3.0065e+00 +7.3233e-01 -2.1756e-02 +1.8537e+00 -1.1939e+00 -3.3476e+00 -1.0612e+00 +2.0522e-01 +3.2600e+00
32961 +8.214499189e-06 +8.214499189e-06 +2.199800082e+02 +2.199800082e+02 +1.0334e+00 -3.7584e+00 -2.0778e-01 -2.5871e-01 -7.1430e-02 +2.3006e+00 -3.1705e+00 +1.5032e+00 -3.4845e+00 -2.3276e+00 +7.5550e-01 -3.0063e+00 +7.3247e-01 -2.1377e-02 +1.8547e+00 -1.1938e+00 -3.3483e+00 -1.0620e+00 +2.0562e-01 +3.2600e+00
33001 +7.506963556e-06 +7.506963556e-06 +2.199800075e+02 +2.199800075e+02 +1.0334e+00 -3.7577e+00 -2.0593e-01 -2.5918e-01 -7.0824e-02 +2.3005e+00 -3.1710e+00 +1.5037e+00 -3.4833e+00 -2.3282e+00 +7.5527e-01 -3.0071e+00 +7.3287e-01 -2.1649e-02 +1.8544e+00 -1.1938e+00 -3.3479e+00 -1.0611e+00 +2.0551e-01 +3.2608e+00
33005 +7.341695436e-06 +7.341695436e-06 +2.199800073e+02 +2.199800073e+02 +1.0339e+00 -3.7574e+00 -2.0695e-01 -2.5989e-01 -7.1057e-02 +2.3008e+00 -3.1704e+00 +1.5036e+00 -3.4831e+00 -2.3275e+00 +7.5593e-01 -3.0073e+00 +7.3264e-01 -2.2001e-02 +1.8548e+00 -1.1943e+00 -3.3485e+00 -1.0607e+00 +2.0511e-01 +3.2619e+00
33147 +6.771807335e-06 +6.771807335e-06 +2.199800068e+02 +2.199800068e+02 +1.0337e+00 -3.7571e+00 -2.0747e-01 -2.6019e-01 -7.0736e-02 +2.2996e+00 -3.1719e+00 +1.5029e+00 -3.4838e+00 -2.3260e+00 +7.5551e-01 -3.0064e+00 +7.3166e-01 -2.3176e-02 +1.8541e+00 -1.1935e+00 -3.3484e+00 -1.0621e+00 +2.0594e-01 +3.2597e+00
33400 +6.683924795e-06 +6.683924795e-06 +2.199800067e+02 +2.199800067e+02 +1.0335e+00 -3.7572e+00 -2.0678e-01 -2.5967e-01 -7.0688e-02 +2.3001e+00 -3.1714e+00 +1.5032e+00 -3.4838e+00 -2.3279e+00 +7.5528e-01 -3.0066e+00 +7.3090e-01 -2.1136e-02 +1.8538e+00 -1.1928e+00 -3.3476e+00 -1.0612e+00 +2.0528e-01 +3.2601e+00
33427 +6.375027965e-06 +6.375027965e-06 +2.199800064e+02 +2.199800064e+02 +1.0337e+00 -3.7575e+00 -2.0703e-01 -2.5955e-01 -7.0164e-02 +2.3000e+00 -3.1723e+00 +1.5036e+00 -3.4831e+00 -2.3277e+00 +7.5576e-01 -3.0060e+00 +7.3200e-01 -2.1544e-02 +1.8537e+00 -1.1930e+00 -3.3468e+00 -1.0614e+00 +2.0531e-01 +3.2605e+00
33563 +5.485491755e-06 +5.485491755e-06 +2.199800055e+02 +2.199800055e+02 +1.0326e+00 -3.7575e+00 -2.0693e-01 -2.5953e-01 -7.1695e-02 +2.3000e+00 -3.1714e+00 +1.5032e+00 -3.4833e+00 -2.3277e+00 +7.5664e-01 -3.0068e+00 +7.3232e-01 -2.1769e-02 +1.8543e+00 -1.1942e+00 -3.3475e+00 -1.0615e+00 +2.0512e-01 +3.2606e+00
33573 +5.323605137e-06 +5.323605137e-06 +2.199800053e+02 +2.199800053e+02 +1.0326e+00 -3.7575e+00 -2.0719e-01 -2.5971e-01 -7.0919e-02 +2.3001e+00 -3.1710e+00 +1.5028e+00 -3.4830e+00 -2.3278e+00 +7.5579e-01 -3.0061e+00 +7.3264e-01 -2.1552e-02 +1.8541e+00 -1.1943e+00 -3.3477e+00 -1.0616e+00 +2.0443e-01 +3.2603e+00
33630 +5.026636728e-06 +5.026636728e-06 +2.199800050e+02 +2.199800050e+02 +1.0331e+00 -3.7579e+00 -2.0784e-01 -2.6075e-01 -6.9931e-02 +2.3004e+00 -3.1709e+00 +1.5034e+00 -3.4838e+00 -2.3272e+00 +7.5669e-01 -3.0059e+00 +7.3288e-01 -2.1793e-02 +1.8546e+00 -1.1935e+00 -3.3475e+00 -1.0624e+00 +2.0534e-01 +3.2609e+00
33749 +4.752271110e-06 +4.752271110e-06 +2.199800048e+02 +2.199800048e+02 +1.0325e+00 -3.7583e+00 -2.0697e-01 -2.6037e-01 -7.0186e-02 +2.3002e+00 -3.1711e+00 +1.5029e+00 -3.4842e+00 -2.3275e+00 +7.5636e-01 -3.0074e+00 +7.3280e-01 -2.2137e-02 +1.8546e+00 -1.1932e+00 -3.3476e+00 -1.0618e+00 +2.0432e-01 +3.2608e+00
33982 +4.461449066e-06 +4.461449066e-06 +2.199800045e+02 +2.199800045e+02 +1.0340e+00 -3.7579e+00 -2.0743e-01 -2.6036e-01 -7.0288e-02 +2.3000e+00 -3.1715e+00 +1.5035e+00 -3.4837e+00 -2.3281e+00 +7.5627e-01 -3.0053e+00 +7.3220e-01 -2.1516e-02 +1.8547e+00 -1.1934e+00 -3.3475e+00 -1.0616e+00 +2.0550e-01 +3.2609e+00
34009 +4.185381954e-06 +4.185381954e-06 +2.199800042e+02 +2.199800042e+02 +1.0339e+00 -3.7578e+00 -2.0703e-01 -2.5981e-01 -7.0650e-02 +2.2997e+00 -3.1718e+00 +1.5043e+00 -3.4845e+00 -2.3273e+00 +7.5652e-01 -3.0060e+00 +7.3188e-01 -2.2264e-02 +1.8548e+00 -1.1933e+00 -3.3477e+00 -1.0607e+00 +2.0434e-01 +3.2613e+00
34041 +3.168710521e-06 +3.168710521e-06 +2.199800032e+02 +2.199800032e+02 +1.0336e+00 -3.7572e+00 -2.0637e-01 -2.5936e-01 -7.0578e-02 +2.3004e+00 -3.1715e+00 +1.5033e+00 -3.4838e+00 -2.3268e+00 +7.5610e-01 -3.0069e+00 +7.3170e-01 -2.1793e-02 +1.8546e+00 -1.1937e+00 -3.3473e+00 -1.0613e+00 +2.0453e-01 +3.2608e+00
34659 +2.631864078e-06 +2.631864078e-06 +2.199800026e+02 +2.199800026e+02 +1.0337e+00 -3.7581e+00 -2.0749e-01 -2.6001e-01 -7.0167e-02 +2.3000e+00 -3.1713e+00 +1.5039e+00 -3.4840e+00 -2.3272e+00 +7.5598e-01 -3.0060e+00 +7.3211e-01 -2.2625e-02 +1.8543e+00 -1.1936e+00 -3.3488e+00 -1.0620e+00 +2.0551e-01 +3.2605e+00
35689 +2.554895502e-06 +2.554895502e-06 +2.199800026e+02 +2.199800026e+02 +1.0333e+00 -3.7574e+00 -2.0759e-01 -2.5962e-01 -6.9658e-02 +2.2998e+00 -3.1706e+00 +1.5032e+00 -3.4836e+00 -2.3273e+00 +7.5624e-01 -3.0064e+00 +7.3165e-01 -2.2678e-02 +1.8541e+00 -1.1936e+00 -3.3480e+00 -1.0613e+00 +2.0432e-01 +3.2602e+00
35692 +2.345119867e-06 +2.345119867e-06 +2.199800023e+02 +2.199800023e+02 +1.0333e+00 -3.7575e+00 -2.0770e-01 -2.5960e-01 -7.0036e-02 +2.3000e+00 -3.1706e+00 +1.5028e+00 -3.4837e+00 -2.3270e+00 +7.5606e-01 -3.0062e+00 +7.3187e-01 -2.2767e-02 +1.8543e+00 -1.1936e+00 -3.3478e+00 -1.0611e+00 +2.0444e-01 +3.2601e+00
35807 +2.184109320e-06 +2.184109320e-06 +2.199800022e+02 +2.199800022e+02 +1.0336e+00 -3.7571e+00 -2.0758e-01 -2.6004e-01 -7.0306e-02 +2.2992e+00 -3.1713e+00 +1.5031e+00 -3.4833e+00 -2.3268e+00 +7.5584e-01 -3.0064e+00 +7.3168e-01 -2.2496e-02 +1.8541e+00 -1.1936e+00 -3.3475e+00 -1.0617e+00 +2.0451e-01 +3.2608e+00
36057 +1.701097261e-06 +1.701097261e-06 +2.199800017e+02 +2.199800017e+02 +1.0335e+00 -3.7575e+00 -2.0703e-01 -2.6030e-01 -7.0619e-02 +2.3002e+00 -3.1712e+00 +1.5027e+00 -3.4841e+00 -2.3270e+00 +7.5543e-01 -3.0068e+00 +7.3202e-01 -2.2106e-02 +1.8544e+00 -1.1928e+00 -3.3480e+00 -1.0613e+00 +2.0464e-01 +3.2608e+00
36518 +1.508888801e-06 +1.508888801e-06 +2.199800015e+02 +2.199800015e+02 +1.0337e+00 -3.7573e+00 -2.0697e-01 -2.6028e-01 -7.0637e-02 +2.3000e+00 -3.1713e+00 +1.5033e+00 -3.4840e+00 -2.3273e+00 +7.5602e-01 -3.0070e+00 +7.3217e-01 -2.2208e-02 +1.8544e+00 -1.1932e+00 -3.3476e+00 -1.0620e+00 +2.0485e-01 +3.2603e+00
36531 +1.339544326e-06 +1.339544326e-06 +2.199800013e+02 +2.199800013e+02 +1.0336e+00 -3.7573e+00 -2.0691e-01 -2.5990e-01 -7.0531e-02 +2.3000e+00 -3.1713e+00 +1.5033e+00 -3.4840e+00 -2.3275e+00 +7.5585e-01 -3.0070e+00 +7.3200e-01 -2.2370e-02 +1.8546e+00 -1.1935e+00 -3.3479e+00 -1.0622e+00 +2.0488e-01 +3.2603e+00
36984 +1.289309864e-06 +1.289309864e-06 +2.199800013e+02 +2.199800013e+02 +1.0338e+00 -3.7576e+00 -2.0704e-01 -2.5970e-01 -7.0396e-02 +2.3002e+00 -3.1710e+00 +1.5033e+00 -3.4837e+00 -2.3272e+00 +7.5609e-01 -3.0069e+00 +7.3179e-01 -2.2667e-02 +1.8547e+00 -1.1937e+00 -3.3479e+00 -1.0623e+00 +2.0477e-01 +3.2606e+00
37137 +1.183718979e-06 +1.183718979e-06 +2.199800012e+02 +2.199800012e+02 +1.0335e+00 -3.7576e+00 -2.0692e-01 -2.6038e-01 -7.0122e-02 +2.2999e+00 -3.1717e+00 +1.5027e+00 -3.4838e+00 -2.3274e+00 +7.5608e-01 -3.0064e+00 +7.3210e-01 -2.2105e-02 +1.8541e+00 -1.1934e+00 -3.3481e+00 -1.0617e+00 +2.0455e-01 +3.2608e+00
37318 +1.045664504e-06 +1.045664504e-06 +2.199800010e+02 +2.199800010e+02 +1.0338e+00 -3.7578e+00 -2.0713e-01 -2.5962e-01 -7.0760e-02 +2.3001e+00 -3.1706e+00 +1.5030e+00 -3.4838e+00 -2.3274e+00 +7.5601e-01 -3.0064e+00 +7.3187e-01 -2.2273e-02 +1.8544e+00 -1.1934e+00 -3.3482e+00 -1.0617e+00 +2.0461e-01 +3.2605e+00
37330 +8.160799041e-07 +8.160799041e-07 +2.199800008e+02 +2.199800008e+02 +1.0339e+00 -3.7575e+00 -2.0692e-01 -2.5978e-01 -7.0381e-02 +2.2998e+00 -3.1709e+00 +1.5031e+00 -3.4836e+00 -2.3273e+00 +7.5590e-01 -3.0065e+00 +7.3185e-01 -2.2259e-02 +1.8542e+00 -1.1935e+00 -3.3481e+00 -1.0616e+00 +2.0509e-01 +3.2606e+00
37934 +5.417944919e-07 +5.417944919e-07 +2.199800005e+02 +2.199800005e+02 +1.0339e+00 -3.7580e+00 -2.0729e-01 -2.5988e-01 -7.0343e-02 +2.3000e+00 -3.1713e+00 +1.5032e+00 -3.4839e+00 -2.3273e+00 +7.5607e-01 -3.0066e+00 +7.3193e-01 -2.2282e-02 +1.8544e+00 -1.1938e+00 -3.3480e+00 -1.0614e+00 +2.0468e-01 +3.2605e+00
38996 +3.985075523e-07 +3.985075523e-07 +2.199800004e+02 +2.199800004e+02 +1.0336e+00 -3.7578e+00 -2.0711e-01 -2.6008e-01 -7.0662e-02 +2.3001e+00 -3.1714e+00 +1.5029e+00 -3.4838e+00 -2.3273e+00 +7.5615e-01 -3.0063e+00 +7.3201e-01 -2.2609e-02 +1.8544e+00 -1.1937e+00 -3.3480e+00 -1.0615e+00 +2.0488e-01 +3.2608e+00
39562 +3.823158750e-07 +3.823158750e-07 +2.199800004e+02 +2.199800004e+02 +1.0335e+00 -3.7574e+00 -2.0712e-01 -2.5984e-01 -7.0647e-02 +2.3000e+00 -3.1713e+00 +1.5032e+00 -3.4837e+00 -2.3274e+00 +7.5592e-01 -3.0065e+00 +7.3204e-01 -2.2512e-02 +1.8543e+00 -1.1936e+00 -3.3481e+00 -1.0616e+00 +2.0466e-01 +3.2607e+00
39625 +3.720462018e-07 +3.720462018e-07 +2.199800004e+02 +2.199800004e+02 +1.0337e+00 -3.7577e+00 -2.0714e-01 -2.5981e-01 -7.0604e-02 +2.2999e+00 -3.1710e+00 +1.5034e+00 -3.4841e+00 -2.3274e+00 +7.5591e-01 -3.0063e+00 +7.3192e-01 -2.2336e-02 +1.8543e+00 -1.1938e+00 -3.3482e+00 -1.0616e+00 +2.0496e-01 +3.2609e+00
39652 +3.336316183e-07 +3.336316183e-07 +2.199800003e+02 +2.199800003e+02 +1.0336e+00 -3.7574e+00 -2.0710e-01 -2.5970e-01 -7.0426e-02 +2.2999e+00 -3.1713e+00 +1.5031e+00 -3.4839e+00 -2.3272e+00 +7.5601e-01 -3.0063e+00 +7.3189e-01 -2.2475e-02 +1.8546e+00 -1.1937e+00 -3.3481e+00 -1.0619e+00 +2.0470e-01 +3.2608e+00
39820 +2.854646084e-07 +2.854646084e-07 +2.199800003e+02 +2.199800003e+02 +1.0335e+00 -3.7578e+00 -2.0712e-01 -2.6010e-01 -7.0295e-02 +2.3001e+00 -3.1711e+00 +1.5032e+00 -3.4843e+00 -2.3273e+00 +7.5594e-01 -3.0065e+00 +7.3223e-01 -2.2562e-02 +1.8545e+00 -1.1936e+00 -3.3481e+00 -1.0617e+00 +2.0490e-01 +3.2610e+00
39823 +2.310349316e-07 +2.310349316e-07 +2.199800002e+02 +2.199800002e+02 +1.0336e+00 -3.7578e+00 -2.0718e-01 -2.6011e-01 -7.0321e-02 +2.2999e+00 -3.1711e+00 +1.5033e+00 -3.4841e+00 -2.3273e+00 +7.5580e-01 -3.0065e+00 +7.3187e-01 -2.2531e-02 +1.8544e+00 -1.1935e+00 -3.3480e+00 -1.0617e+00 +2.0489e-01 +3.2608e+00
40426 +2.087618043e-07 +2.087618043e-07 +2.199800002e+02 +2.199800002e+02 +1.0334e+00 -3.7575e+00 -2.0721e-01 -2.5994e-01 -7.0250e-02 +2.2999e+00 -3.1713e+00 +1.5032e+00 -3.4840e+00 -2.3273e+00 +7.5606e-01 -3.0065e+00 +7.3195e-01 -2.2394e-02 +1.8545e+00 -1.1934e+00 -3.3480e+00 -1.0618e+00 +2.0466e-01 +3.2608e+00
40962 +1.763673367e-07 +1.763673367e-07 +2.199800002e+02 +2.199800002e+02 +1.0337e+00 -3.7576e+00 -2.0724e-01 -2.6005e-01 -7.0504e-02 +2.3000e+00 -3.1711e+00 +1.5032e+00 -3.4841e+00 -2.3270e+00 +7.5592e-01 -3.0062e+00 +7.3213e-01 -2.2457e-02 +1.8544e+00 -1.1935e+00 -3.3479e+00 -1.0616e+00 +2.0488e-01 +3.2609e+00
41584 +1.636229285e-07 +1.636229285e-07 +2.199800002e+02 +2.199800002e+02 +1.0336e+00 -3.7575e+00 -2.0717e-01 -2.6007e-01 -7.0408e-02 +2.3000e+00 -3.1712e+00 +1.5032e+00 -3.4840e+00 -2.3272e+00 +7.5610e-01 -3.0064e+00 +7.3210e-01 -2.2309e-02 +1.8542e+00 -1.1934e+00 -3.3481e+00 -1.0617e+00 +2.0471e-01 +3.2608e+00
41685 +1.590663032e-07 +1.590663032e-07 +2.199800002e+02 +2.199800002e+02 +1.0337e+00 -3.7576e+00 -2.0721e-01 -2.6003e-01 -7.0236e-02 +2.2999e+00 -3.1712e+00 +1.5032e+00 -3.4839e+00 -2.3272e+00 +7.5610e-01 -3.0063e+00 +7.3200e-01 -2.2482e-02 +1.8544e+00 -1.1938e+00 -3.3479e+00 -1.0616e+00 +2.0456e-01 +3.2608e+00
41696 +1.408695027e-07 +1.408695027e-07 +2.199800001e+02 +2.199800001e+02 +1.0337e+00 -3.7576e+00 -2.0720e-01 -2.6002e-01 -7.0292e-02 +2.2999e+00 -3.1712e+00 +1.5032e+00 -3.4839e+00 -2.3272e+00 +7.5607e-01 -3.0063e+00 +7.3205e-01 -2.2394e-02 +1.8545e+00 -1.1936e+00 -3.3481e+00 -1.0616e+00 +2.0462e-01 +3.2607e+00
41724 +1.322717367e-07 +1.322717367e-07 +2.199800001e+02 +2.199800001e+02 +1.0337e+00 -3.7576e+00 -2.0703e-01 -2.6003e-01 -7.0413e-02 +2.2999e+00 -3.1713e+00 +1.5031e+00 -3.4840e+00 -2.3273e+00 +7.5604e-01 -3.0063e+00 +7.3207e-01 -2.2445e-02 +1.8544e+00 -1.1936e+00 -3.3479e+00 -1.0617e+00 +2.0484e-01 +3.2607e+00
41737 +1.281044035e-07 +1.281044035e-07 +2.199800001e+02 +2.199800001e+02 +1.0337e+00 -3.7575e+00 -2.0708e-01 -2.6002e-01 -7.0357e-02 +2.2999e+00 -3.1713e+00 +1.5033e+00 -3.4840e+00 -2.3272e+00 +7.5601e-01 -3.0062e+00 +7.3199e-01 -2.2431e-02 +1.8544e+00 -1.1936e+00 -3.3479e+00 -1.0617e+00 +2.0487e-01 +3.2608e+00
41991 +8.978483379e-08 +8.978483379e-08 +2.199800001e+02 +2.199800001e+02 +1.0338e+00 -3.7575e+00 -2.0728e-01 -2.6006e-01 -7.0435e-02 +2.3000e+00 -3.1713e+00 +1.5032e+00 -3.4840e+00 -2.3272e+00 +7.5599e-01 -3.0064e+00 +7.3199e-01 -2.2357e-02 +1.8545e+00 -1.1937e+00 -3.3481e+00 -1.0616e+00 +2.0467e-01 +3.2608e+00
41999 +7.132064184e-08 +7.132064184e-08 +2.199800001e+02 +2.199800001e+02 +1.0336e+00 -3.7576e+00 -2.0729e-01 -2.6008e-01 -7.0341e-02 +2.3000e+00 -3.1713e+00 +1.5032e+00 -3.4841e+00 -2.3272e+00 +7.5609e-01 -3.0064e+00 +7.3196e-01 -2.2449e-02 +1.8544e+00 -1.1936e+00 -3.3480e+00 -1.0616e+00 +2.0471e-01 +3.2607e+00
43141 +6.550294529e-08 +6.550294529e-08 +2.199800001e+02 +2.199800001e+02 +1.0336e+00 -3.7576e+00 -2.0729e-01 -2.5999e-01 -7.0319e-02 +2.2999e+00 -3.1712e+00 +1.5032e+00 -3.4841e+00 -2.3272e+00 +7.5608e-01 -3.0064e+00 +7.3206e-01 -2.2331e-02 +1.8544e+00 -1.1936e+00 -3.3480e+00 -1.0615e+00 +2.0489e-01 +3.2608e+00
43157 +4.298291856e-08 +4.298291856e-08 +2.199800000e+02 +2.199800000e+02 +1.0336e+00 -3.7576e+00 -2.0719e-01 -2.5995e-01 -7.0340e-02 +2.3000e+00 -3.1713e+00 +1.5032e+00 -3.4841e+00 -2.3272e+00 +7.5597e-01 -3.0064e+00 +7.3202e-01 -2.2338e-02 +1.8544e+00 -1.1936e+00 -3.3480e+00 -1.0615e+00 +2.0481e-01 +3.2608e+00
44215 +4.003965159e-08 +4.003965159e-08 +2.199800000e+02 +2.199800000e+02 +1.0336e+00 -3.7577e+00 -2.0721e-01 -2.6003e-01 -7.0354e-02 +2.3000e+00 -3.1712e+00 +1.5032e+00 -3.4840e+00 -2.3272e+00 +7.5601e-01 -3.0063e+00 +7.3199e-01 -2.2328e-02 +1.8544e+00 -1.1935e+00 -3.3480e+00 -1.0616e+00 +2.0481e-01 +3.2608e+00
44654 +3.529484616e-08 +3.529484616e-08 +2.199800000e+02 +2.199800000e+02 +1.0336e+00 -3.7576e+00 -2.0718e-01 -2.5997e-01 -7.0390e-02 +2.3000e+00 -3.1711e+00 +1.5032e+00 -3.4840e+00 -2.3272e+00 +7.5603e-01 -3.0064e+00 +7.3198e-01 -2.2429e-02 +1.8544e+00 -1.1936e+00 -3.3481e+00 -1.0617e+00 +2.0487e-01 +3.2608e+00
45388 +3.456889885e-08 +3.456889885e-08 +2.199800000e+02 +2.199800000e+02 +1.0336e+00 -3.7576e+00 -2.0714e-01 -2.6007e-01 -7.0440e-02 +2.3000e+00 -3.1712e+00 +1.5032e+00 -3.4840e+00 -2.3272e+00 +7.5595e-01 -3.0064e+00 +7.3207e-01 -2.2380e-02 +1.8543e+00 -1.1935e+00 -3.3480e+00 -1.0616e+00 +2.0484e-01 +3.2608e+00
45422 +3.351951250e-08 +3.351951250e-08 +2.199800000e+02 +2.199800000e+02 +1.0336e+00 -3.7576e+00 -2.0722e-01 -2.6001e-01 -7.0475e-02 +2.3000e+00 -3.1712e+00 +1.5032e+00 -3.4839e+00 -2.3273e+00 +7.5600e-01 -3.0064e+00 +7.3194e-01 -2.2395e-02 +1.8543e+00 -1.1935e+00 -3.3480e+00 -1.0616e+00 +2.0482e-01 +3.2608e+00
45447 +2.301590030e-08 +2.301590030e-08 +2.199800000e+02 +2.199800000e+02 +1.0336e+00 -3.7576e+00 -2.0721e-01 -2.6004e-01 -7.0439e-02 +2.3001e+00 -3.1712e+00 +1.5032e+00 -3.4840e+00 -2.3273e+00 +7.5602e-01 -3.0064e+00 +7.3195e-01 -2.2404e-02 +1.8544e+00 -1.1936e+00 -3.3480e+00 -1.0616e+00 +2.0479e-01 +3.2608e+00
45521 +2.124397724e-08 +2.124397724e-08 +2.199800000e+02 +2.199800000e+02 +1.0336e+00 -3.7576e+00 -2.0719e-01 -2.6005e-01 -7.0413e-02 +2.3000e+00 -3.1712e+00 +1.5031e+00 -3.4840e+00 -2.3272e+00 +7.5599e-01 -3.0064e+00 +7.3196e-01 -2.2365e-02 +1.8544e+00 -1.1936e+00 -3.3480e+00 -1.0616e+00 +2.0481e-01 +3.2608e+00
46308 +2.052425430e-08 +2.052425430e-08 +2.199800000e+02 +2.199800000e+02 +1.0336e+00 -3.7576e+00 -2.0720e-01 -2.6001e-01 -7.0439e-02 +2.3000e+00 -3.1712e+00 +1.5032e+00 -3.4840e+00 -2.3272e+00 +7.5600e-01 -3.0064e+00 +7.3204e-01 -2.2457e-02 +1.8545e+00 -1.1936e+00 -3.3479e+00 -1.0616e+00 +2.0477e-01 +3.2608e+00
