% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
20375 +1.439364908e+01 +1.439364908e+01 +4.436364908e+01 +4.436364908e+01 +8.4919e-01 -1.7614e+00 -3.6258e+00 -1.9659e+00 +3.0991e+00 +3.3449e+00 -3.9497e+00 -2.8916e+00 +7.8224e-01 -1.7650e+00 +1.2399e+00 -1.6718e+00 +4.0316e+00 +2.3663e+00 -1.4966e+00 +2.6868e+00 -2.6521e+00 -8.9887e-01 +1.5415e+00 -3.3535e+00
21040 +1.397229695e+01 +1.397229695e+01 +4.394229695e+01 +4.394229695e+01 +8.3219e-01 -1.7266e+00 -3.6768e+00 -1.9483e+00 +3.1248e+00 +3.3465e+00 -3.9120e+00 -2.9070e+00 +8.5411e-01 -1.7653e+00 +1.2590e+00 -1.7029e+00 +4.0242e+00 +2.3697e+00 -1.5053e+00 +2.7006e+00 -2.6446e+00 -9.6281e-01 +1.5001e+00 -3.3037e+00
21097 +1.380150524e+01 +1.380150524e+01 +4.377150524e+01 +4.377150524e+01 +8.5300e-01 -1.7220e+00 -3.6339e+00 -1.9571e+00 +3.1086e+00 +3.3660e+00 -3.9411e+00 -2.9109e+00 +8.2541e-01 -1.7708e+00 +1.2271e+00 -1.6788e+00 +4.0109e+00 +2.3483e+00 -1.5183e+00 +2.6618e+00 -2.6336e+00 -9.5323e-01 +1.5084e+00 -3.3523e+00
21205 +1.290624568e+01 +1.290624568e+01 +4.287624568e+01 +4.287624568e+01 +7.9635e-01 -1.6981e+00 -3.6500e+00 -1.8940e+00 +3.1052e+00 +3.3346e+00 -3.9247e+00 -2.8743e+00 +8.4916e-01 -1.7610e+00 +1.2841e+00 -1.6945e+00 +4.0216e+00 +2.3756e+00 -1.5061e+00 +2.6808e+00 -2.6171e+00 -9.7826e-01 +1.4771e+00 -3.3148e+00
21341 +1.230657745e+01 +1.230657745e+01 +4.227657745e+01 +4.227657745e+01 +8.2564e-01 -1.7117e+00 -3.6532e+00 -1.9317e+00 +3.1000e+00 +3.3577e+00 -3.9352e+00 -2.8915e+00 +8.5902e-01 -1.7561e+00 +1.2634e+00 -1.7027e+00 +4.0555e+00 +2.3933e+00 -1.5271e+00 +2.6684e+00 -2.6207e+00 -9.3454e-01 +1.5087e+00 -3.3064e+00
21380 +1.090823802e+01 +1.090823802e+01 +4.087823802e+01 +4.087823802e+01 +8.4466e-01 -1.6989e+00 -3.6575e+00 -1.9310e+00 +3.1100e+00 +3.3818e+00 -3.9205e+00 -2.9025e+00 +8.3885e-01 -1.7684e+00 +1.2665e+00 -1.6884e+00 +4.0280e+00 +2.3846e+00 -1.5301e+00 +2.6528e+00 -2.6021e+00 -9.3801e-01 +1.4998e+00 -3.3496e+00
21607 +8.438913452e+00 +8.438913452e+00 +3.840891345e+01 +3.840891345e+01 +8.3714e-01 -1.7154e+00 -3.6741e+00 -1.9579e+00 +3.1041e+00 +3.3750e+00 -3.9418e+00 -2.8819e+00 +8.4623e-01 -1.7806e+00 +1.2806e+00 -1.6982e+00 +4.0382e+00 +2.3736e+00 -1.5136e+00 +2.6789e+00 -2.6019e+00 -9.6717e-01 +1.4986e+00 -3.3258e+00
23018 +7.426174453e+00 +7.426174453e+00 +3.739617445e+01 +3.739617445e+01 +8.3957e-01 -1.6959e+00 -3.6633e+00 -1.9407e+00 +3.1217e+00 +3.3751e+00 -3.9295e+00 -2.8808e+00 +8.6118e-01 -1.7904e+00 +1.2753e+00 -1.6877e+00 +4.0164e+00 +2.3599e+00 -1.5171e+00 +2.6794e+00 -2.6064e+00 -9.3937e-01 +1.5096e+00 -3.3130e+00
23314 +6.618374630e+00 +6.618374630e+00 +3.658837463e+01 +3.658837463e+01 +8.4638e-01 -1.6923e+00 -3.6695e+00 -1.9226e+00 +3.1230e+00 +3.3515e+00 -3.9422e+00 -2.9082e+00 +8.2950e-01 -1.7731e+00 +1.2655e+00 -1.6831e+00 +4.0035e+00 +2.3700e+00 -1.5219e+00 +2.6759e+00 -2.6081e+00 -9.2493e-01 +1.5003e+00 -3.3339e+00
24763 +5.767702598e+00 +5.767702598e+00 +3.573770260e+01 +3.573770260e+01 +8.5271e-01 -1.6995e+00 -3.6708e+00 -1.9441e+00 +3.1164e+00 +3.3655e+00 -3.9119e+00 -2.8719e+00 +8.3315e-01 -1.7896e+00 +1.2860e+00 -1.6935e+00 +4.0152e+00 +2.3794e+00 -1.5233e+00 +2.6747e+00 -2.6110e+00 -9.4143e-01 +1.5202e+00 -3.3194e+00
24781 +4.920572144e+00 +4.920572144e+00 +3.489057214e+01 +3.489057214e+01 +8.6279e-01 -1.7042e+00 -3.6702e+00 -1.9439e+00 +3.1105e+00 +3.3631e+00 -3.9237e+00 -2.8740e+00 +8.4239e-01 -1.7907e+00 +1.2866e+00 -1.6932e+00 +4.0092e+00 +2.3734e+00 -1.5220e+00 +2.6844e+00 -2.6117e+00 -9.5740e-01 +1.5262e+00 -3.3183e+00
26112 +4.374263741e+00 +4.374263741e+00 +3.434426374e+01 +3.434426374e+01 +8.5744e-01 -1.7036e+00 -3.6778e+00 -1.9303e+00 +3.1094e+00 +3.3442e+00 -3.9205e+00 -2.8703e+00 +8.4175e-01 -1.7794e+00 +1.2861e+00 -1.6876e+00 +4.0082e+00 +2.3658e+00 -1.5110e+00 +2.6827e+00 -2.6147e+00 -9.6109e-01 +1.5151e+00 -3.3195e+00
26863 +4.125451606e+00 +4.125451606e+00 +3.409545161e+01 +3.409545161e+01 +8.4983e-01 -1.6952e+00 -3.6755e+00 -1.9306e+00 +3.1260e+00 +3.3588e+00 -3.9374e+00 -2.8747e+00 +8.4074e-01 -1.7818e+00 +1.2832e+00 -1.6918e+00 +4.0055e+00 +2.3692e+00 -1.5138e+00 +2.6649e+00 -2.5928e+00 -9.4729e-01 +1.5129e+00 -3.3198e+00
27115 +3.550435748e+00 +3.550435748e+00 +3.352043575e+01 +3.352043575e+01 +8.4675e-01 -1.7054e+00 -3.6667e+00 -1.9330e+00 +3.1159e+00 +3.3591e+00 -3.9234e+00 -2.8702e+00 +8.3224e-01 -1.7849e+00 +1.2750e+00 -1.6960e+00 +4.0004e+00 +2.3682e+00 -1.5198e+00 +2.6803e+00 -2.6047e+00 -9.5625e-01 +1.5115e+00 -3.3294e+00
27145 +3.457731852e+00 +3.457731852e+00 +3.342773185e+01 +3.342773185e+01 +8.4643e-01 -1.7041e+00 -3.6766e+00 -1.9316e+00 +3.1115e+00 +3.3598e+00 -3.9245e+00 -2.8752e+00 +8.4061e-01 -1.7831e+00 +1.2740e+00 -1.6942e+00 +4.0029e+00 +2.3727e+00 -1.5165e+00 +2.6753e+00 -2.5922e+00 -9.6524e-01 +1.5118e+00 -3.3241e+00
27934 +3.348133186e+00 +3.348133186e+00 +3.331813319e+01 +3.331813319e+01 +8.4625e-01 -1.6915e+00 -3.6828e+00 -1.9237e+00 +3.1168e+00 +3.3687e+00 -3.9150e+00 -2.8681e+00 +8.5284e-01 -1.7820e+00 +1.2960e+00 -1.6996e+00 +4.0115e+00 +2.3614e+00 -1.5209e+00 +2.6699e+00 -2.5962e+00 -9.7252e-01 +1.5037e+00 -3.3178e+00
28021 +3.250654407e+00 +3.250654407e+00 +3.322065441e+01 +3.322065441e+01 +8.5625e-01 -1.6893e+00 -3.6812e+00 -1.9331e+00 +3.1132e+00 +3.3663e+00 -3.9272e+00 -2.8696e+00 +8.4477e-01 -1.7757e+00 +1.2865e+00 -1.7057e+00 +4.0057e+00 +2.3644e+00 -1.5234e+00 +2.6797e+00 -2.5876e+00 -9.6219e-01 +1.5116e+00 -3.3231e+00
28126 +2.590315229e+00 +2.590315229e+00 +3.256031523e+01 +3.256031523e+01 +8.5587e-01 -1.7040e+00 -3.6740e+00 -1.9355e+00 +3.1107e+00 +3.3674e+00 -3.9251e+00 -2.8722e+00 +8.4860e-01 -1.7796e+00 +1.2804e+00 -1.7003e+00 +4.0119e+00 +2.3682e+00 -1.5236e+00 +2.6786e+00 -2.6031e+00 -9.6003e-01 +1.5108e+00 -3.3185e+00
28293 +2.416821697e+00 +2.416821697e+00 +3.238682170e+01 +3.238682170e+01 +8.4590e-01 -1.7012e+00 -3.6790e+00 -1.9280e+00 +3.1185e+00 +3.3661e+00 -3.9290e+00 -2.8626e+00 +8.4896e-01 -1.7824e+00 +1.2878e+00 -1.6998e+00 +4.0109e+00 +2.3728e+00 -1.5164e+00 +2.6771e+00 -2.5938e+00 -9.6178e-01 +1.5136e+00 -3.3194e+00
29315 +2.349206005e+00 +2.349206005e+00 +3.231920601e+01 +3.231920601e+01 +8.4822e-01 -1.6985e+00 -3.6747e+00 -1.9309e+00 +3.1190e+00 +3.3696e+00 -3.9230e+00 -2.8743e+00 +8.5309e-01 -1.7796e+00 +1.2861e+00 -1.7030e+00 +4.0165e+00 +2.3766e+00 -1.5201e+00 +2.6819e+00 -2.5966e+00 -9.6113e-01 +1.5077e+00 -3.3194e+00
29423 +2.229467875e+00 +2.229467875e+00 +3.219946787e+01 +3.219946787e+01 +8.4534e-01 -1.6997e+00 -3.6758e+00 -1.9332e+00 +3.1170e+00 +3.3708e+00 -3.9297e+00 -2.8673e+00 +8.4807e-01 -1.7786e+00 +1.2901e+00 -1.7075e+00 +4.0140e+00 +2.3771e+00 -1.5185e+00 +2.6738e+00 -2.5887e+00 -9.7145e-01 +1.5143e+00 -3.3149e+00
29548 +2.119606247e+00 +2.119606247e+00 +3.208960625e+01 +3.208960625e+01 +8.4464e-01 -1.6996e+00 -3.6787e+00 -1.9323e+00 +3.1214e+00 +3.3765e+00 -3.9198e+00 -2.8565e+00 +8.5412e-01 -1.7796e+00 +1.2920e+00 -1.7083e+00 +4.0096e+00 +2.3755e+00 -1.5171e+00 +2.6665e+00 -2.5889e+00 -9.7503e-01 +1.5182e+00 -3.3153e+00
30176 +2.022051654e+00 +2.022051654e+00 +3.199205165e+01 +3.199205165e+01 +8.4671e-01 -1.6971e+00 -3.6713e+00 -1.9298e+00 +3.1124e+00 +3.3626e+00 -3.9210e+00 -2.8691e+00 +8.5062e-01 -1.7737e+00 +1.2887e+00 -1.7023e+00 +4.0118e+00 +2.3723e+00 -1.5152e+00 +2.6744e+00 -2.5913e+00 -9.6503e-01 +1.5134e+00 -3.3144e+00
30191 +1.721428937e+00 +1.721428937e+00 +3.169142894e+01 +3.169142894e+01 +8.5072e-01 -1.6978e+00 -3.6745e+00 -1.9318e+00 +3.1130e+00 +3.3628e+00 -3.9206e+00 -2.8660e+00 +8.5072e-01 -1.7758e+00 +1.2879e+00 -1.7008e+00 +4.0119e+00 +2.3715e+00 -1.5196e+00 +2.6754e+00 -2.5916e+00 -9.6870e-01 +1.5108e+00 -3.3150e+00
31231 +1.579328354e+00 +1.579328354e+00 +3.154932835e+01 +3.154932835e+01 +8.4753e-01 -1.7001e+00 -3.6744e+00 -1.9296e+00 +3.1197e+00 +3.3653e+00 -3.9258e+00 -2.8690e+00 +8.4870e-01 -1.7753e+00 +1.2813e+00 -1.7015e+00 +4.0091e+00 +2.3685e+00 -1.5162e+00 +2.6765e+00 -2.5992e+00 -9.6745e-01 +1.5121e+00 -3.3173e+00
31239 +1.188142507e+00 +1.188142507e+00 +3.115814251e+01 +3.115814251e+01 +8.4853e-01 -1.6994e+00 -3.6756e+00 -1.9295e+00 +3.1175e+00 +3.3642e+00 -3.9250e+00 -2.8701e+00 +8.4696e-01 -1.7800e+00 +1.2814e+00 -1.7004e+00 +4.0088e+00 +2.3693e+00 -1.5175e+00 +2.6770e+00 -2.5970e+00 -9.6565e-01 +1.5106e+00 -3.3193e+00
33333 +1.157009762e+00 +1.157009762e+00 +3.112700976e+01 +3.112700976e+01 +8.4530e-01 -1.7009e+00 -3.6736e+00 -1.9323e+00 +3.1171e+00 +3.3663e+00 -3.9240e+00 -2.8689e+00 +8.4639e-01 -1.7837e+00 +1.2833e+00 -1.7017e+00 +4.0087e+00 +2.3701e+00 -1.5171e+00 +2.6767e+00 -2.6011e+00 -9.6306e-01 +1.5136e+00 -3.3216e+00
33480 +1.029123187e+00 +1.029123187e+00 +3.099912319e+01 +3.099912319e+01 +8.4847e-01 -1.6992e+00 -3.6711e+00 -1.9320e+00 +3.1166e+00 +3.3672e+00 -3.9273e+00 -2.8685e+00 +8.4454e-01 -1.7784e+00 +1.2825e+00 -1.7043e+00 +4.0092e+00 +2.3718e+00 -1.5194e+00 +2.6757e+00 -2.5977e+00 -9.6296e-01 +1.5135e+00 -3.3196e+00
33867 +9.014630902e-01 +9.014630902e-01 +3.087146309e+01 +3.087146309e+01 +8.4796e-01 -1.6999e+00 -3.6745e+00 -1.9321e+00 +3.1165e+00 +3.3647e+00 -3.9260e+00 -2.8698e+00 +8.4453e-01 -1.7803e+00 +1.2819e+00 -1.7013e+00 +4.0112e+00 +2.3699e+00 -1.5160e+00 +2.6738e+00 -2.5988e+00 -9.6133e-01 +1.5133e+00 -3.3201e+00
33966 +8.805890748e-01 +8.805890748e-01 +3.085058907e+01 +3.085058907e+01 +8.4729e-01 -1.6999e+00 -3.6725e+00 -1.9304e+00 +3.1174e+00 +3.3667e+00 -3.9250e+00 -2.8678e+00 +8.4653e-01 -1.7791e+00 +1.2847e+00 -1.7031e+00 +4.0084e+00 +2.3714e+00 -1.5168e+00 +2.6757e+00 -2.5975e+00 -9.6121e-01 +1.5133e+00 -3.3200e+00
34058 +8.479999627e-01 +8.479999627e-01 +3.081799996e+01 +3.081799996e+01 +8.4789e-01 -1.6999e+00 -3.6751e+00 -1.9305e+00 +3.1174e+00 +3.3688e+00 -3.9252e+00 -2.8677e+00 +8.4619e-01 -1.7815e+00 +1.2842e+00 -1.7047e+00 +4.0082e+00 +2.3708e+00 -1.5204e+00 +2.6763e+00 -2.5971e+00 -9.6352e-01 +1.5128e+00 -3.3200e+00
34916 +8.181763973e-01 +8.181763973e-01 +3.078817640e+01 +3.078817640e+01 +8.4557e-01 -1.7015e+00 -3.6744e+00 -1.9310e+00 +3.1182e+00 +3.3675e+00 -3.9252e+00 -2.8676e+00 +8.4924e-01 -1.7799e+00 +1.2859e+00 -1.7022e+00 +4.0119e+00 +2.3714e+00 -1.5172e+00 +2.6732e+00 -2.5963e+00 -9.6429e-01 +1.5123e+00 -3.3166e+00
34928 +7.301381375e-01 +7.301381375e-01 +3.070013814e+01 +3.070013814e+01 +8.4594e-01 -1.7006e+00 -3.6737e+00 -1.9318e+00 +3.1170e+00 +3.3680e+00 -3.9252e+00 -2.8678e+00 +8.5012e-01 -1.7798e+00 +1.2860e+00 -1.7031e+00 +4.0125e+00 +2.3714e+00 -1.5175e+00 +2.6737e+00 -2.5965e+00 -9.6490e-01 +1.5121e+00 -3.3183e+00
34964 +6.941052517e-01 +6.941052517e-01 +3.066410525e+01 +3.066410525e+01 +8.4649e-01 -1.7006e+00 -3.6743e+00 -1.9328e+00 +3.1178e+00 +3.3658e+00 -3.9257e+00 -2.8694e+00 +8.4776e-01 -1.7802e+00 +1.2833e+00 -1.7025e+00 +4.0104e+00 +2.3719e+00 -1.5171e+00 +2.6740e+00 -2.5960e+00 -9.6256e-01 +1.5122e+00 -3.3179e+00
35396 +6.422632610e-01 +6.422632610e-01 +3.061226326e+01 +3.061226326e+01 +8.4575e-01 -1.7015e+00 -3.6754e+00 -1.9312e+00 +3.1194e+00 +3.3658e+00 -3.9224e+00 -2.8665e+00 +8.4808e-01 -1.7791e+00 +1.2840e+00 -1.7041e+00 +4.0106e+00 +2.3721e+00 -1.5187e+00 +2.6752e+00 -2.5974e+00 -9.6399e-01 +1.5130e+00 -3.3181e+00
36238 +6.271348110e-01 +6.271348110e-01 +3.059713481e+01 +3.059713481e+01 +8.4622e-01 -1.7008e+00 -3.6750e+00 -1.9318e+00 +3.1177e+00 +3.3657e+00 -3.9242e+00 -2.8667e+00 +8.4755e-01 -1.7791e+00 +1.2860e+00 -1.7021e+00 +4.0110e+00 +2.3705e+00 -1.5180e+00 +2.6755e+00 -2.5972e+00 -9.6321e-01 +1.5127e+00 -3.3183e+00
36242 +5.609408116e-01 +5.609408116e-01 +3.053094081e+01 +3.053094081e+01 +8.4703e-01 -1.7007e+00 -3.6752e+00 -1.9306e+00 +3.1180e+00 +3.3650e+00 -3.9246e+00 -2.8678e+00 +8.4760e-01 -1.7792e+00 +1.2852e+00 -1.7023e+00 +4.0119e+00 +2.3717e+00 -1.5177e+00 +2.6749e+00 -2.5972e+00 -9.6307e-01 +1.5130e+00 -3.3176e+00
36581 +5.309595813e-01 +5.309595813e-01 +3.050095958e+01 +3.050095958e+01 +8.4650e-01 -1.7014e+00 -3.6742e+00 -1.9308e+00 +3.1170e+00 +3.3661e+00 -3.9240e+00 -2.8688e+00 +8.4828e-01 -1.7804e+00 +1.2838e+00 -1.7020e+00 +4.0102e+00 +2.3709e+00 -1.5181e+00 +2.6762e+00 -2.5974e+00 -9.6390e-01 +1.5120e+00 -3.3189e+00
37100 +5.175960874e-01 +5.175960874e-01 +3.048759609e+01 +3.048759609e+01 +8.4668e-01 -1.7008e+00 -3.6756e+00 -1.9309e+00 +3.1188e+00 +3.3675e+00 -3.9228e+00 -2.8663e+00 +8.4962e-01 -1.7808e+00 +1.2850e+00 -1.7039e+00 +4.0107e+00 +2.3719e+00 -1.5186e+00 +2.6755e+00 -2.5964e+00 -9.6471e-01 +1.5133e+00 -3.3187e+00
37411 +4.621027125e-01 +4.621027125e-01 +3.043210271e+01 +3.043210271e+01 +8.4653e-01 -1.6995e+00 -3.6749e+00 -1.9305e+00 +3.1173e+00 +3.3667e+00 -3.9237e+00 -2.8662e+00 +8.4996e-01 -1.7797e+00 +1.2855e+00 -1.7039e+00 +4.0105e+00 +2.3722e+00 -1.5190e+00 +2.6743e+00 -2.5955e+00 -9.6554e-01 +1.5127e+00 -3.3176e+00
37497 +4.194159670e-01 +4.194159670e-01 +3.038941597e+01 +3.038941597e+01 +8.4656e-01 -1.6996e+00 -3.6754e+00 -1.9303e+00 +3.1171e+00 +3.3666e+00 -3.9236e+00 -2.8676e+00 +8.4955e-01 -1.7800e+00 +1.2857e+00 -1.7038e+00 +4.0112e+00 +2.3715e+00 -1.5189e+00 +2.6753e+00 -2.5964e+00 -9.6564e-01 +1.5125e+00 -3.3172e+00
37524 +3.820503511e-01 +3.820503511e-01 +3.035205035e+01 +3.035205035e+01 +8.4682e-01 -1.6999e+00 -3.6750e+00 -1.9307e+00 +3.1173e+00 +3.3670e+00 -3.9242e+00 -2.8669e+00 +8.4842e-01 -1.7798e+00 +1.2849e+00 -1.7036e+00 +4.0107e+00 +2.3721e+00 -1.5186e+00 +2.6742e+00 -2.5956e+00 -9.6575e-01 +1.5137e+00 -3.3186e+00
38151 +3.581914010e-01 +3.581914010e-01 +3.032819140e+01 +3.032819140e+01 +8.4602e-01 -1.7004e+00 -3.6751e+00 -1.9308e+00 +3.1173e+00 +3.3677e+00 -3.9228e+00 -2.8668e+00 +8.4930e-01 -1.7787e+00 +1.2862e+00 -1.7040e+00 +4.0117e+00 +2.3726e+00 -1.5193e+00 +2.6751e+00 -2.5954e+00 -9.6608e-01 +1.5130e+00 -3.3184e+00
38740 +3.481171331e-01 +3.481171331e-01 +3.031811713e+01 +3.031811713e+01 +8.4664e-01 -1.7009e+00 -3.6755e+00 -1.9311e+00 +3.1180e+00 +3.3677e+00 -3.9237e+00 -2.8666e+00 +8.4886e-01 -1.7798e+00 +1.2858e+00 -1.7035e+00 +4.0114e+00 +2.3718e+00 -1.5190e+00 +2.6744e+00 -2.5962e+00 -9.6511e-01 +1.5129e+00 -3.3176e+00
39202 +3.466334719e-01 +3.466334719e-01 +3.031663347e+01 +3.031663347e+01 +8.4707e-01 -1.6994e+00 -3.6750e+00 -1.9311e+00 +3.1175e+00 +3.3675e+00 -3.9238e+00 -2.8669e+00 +8.4816e-01 -1.7798e+00 +1.2849e+00 -1.7040e+00 +4.0098e+00 +2.3718e+00 -1.5191e+00 +2.6755e+00 -2.5958e+00 -9.6495e-01 +1.5128e+00 -3.3181e+00
39310 +3.331019276e-01 +3.331019276e-01 +3.030310193e+01 +3.030310193e+01 +8.4634e-01 -1.7003e+00 -3.6755e+00 -1.9317e+00 +3.1182e+00 +3.3674e+00 -3.9236e+00 -2.8672e+00 +8.4866e-01 -1.7796e+00 +1.2853e+00 -1.7040e+00 +4.0106e+00 +2.3718e+00 -1.5184e+00 +2.6747e+00 -2.5959e+00 -9.6597e-01 +1.5132e+00 -3.3180e+00
39339 +3.302527870e-01 +3.302527870e-01 +3.030025279e+01 +3.030025279e+01 +8.4675e-01 -1.7004e+00 -3.6747e+00 -1.9315e+00 +3.1175e+00 +3.3679e+00 -3.9236e+00 -2.8667e+00 +8.4867e-01 -1.7803e+00 +1.2853e+00 -1.7044e+00 +4.0107e+00 +2.3718e+00 -1.5188e+00 +2.6751e+00 -2.5963e+00 -9.6525e-01 +1.5130e+00 -3.3181e+00
39415 +2.989224349e-01 +2.989224349e-01 +3.026892243e+01 +3.026892243e+01 +8.4610e-01 -1.7000e+00 -3.6747e+00 -1.9306e+00 +3.1174e+00 +3.3674e+00 -3.9239e+00 -2.8675e+00 +8.4897e-01 -1.7799e+00 +1.2854e+00 -1.7037e+00 +4.0110e+00 +2.3720e+00 -1.5194e+00 +2.6756e+00 -2.5955e+00 -9.6521e-01 +1.5126e+00 -3.3183e+00
40331 +2.933900312e-01 +2.933900312e-01 +3.026339003e+01 +3.026339003e+01 +8.4624e-01 -1.6999e+00 -3.6753e+00 -1.9307e+00 +3.1182e+00 +3.3671e+00 -3.9237e+00 -2.8674e+00 +8.4940e-01 -1.7800e+00 +1.2857e+00 -1.7039e+00 +4.0114e+00 +2.3721e+00 -1.5194e+00 +2.6750e+00 -2.5957e+00 -9.6475e-01 +1.5128e+00 -3.3178e+00
40337 +2.554511368e-01 +2.554511368e-01 +3.022545114e+01 +3.022545114e+01 +8.4622e-01 -1.7001e+00 -3.6748e+00 -1.9311e+00 +3.1178e+00 +3.3674e+00 -3.9238e+00 -2.8674e+00 +8.4916e-01 -1.7805e+00 +1.2856e+00 -1.7040e+00 +4.0113e+00 +2.3722e+00 -1.5189e+00 +2.6745e+00 -2.5956e+00 -9.6481e-01 +1.5132e+00 -3.3179e+00
40723 +2.364053297e-01 +2.364053297e-01 +3.020640533e+01 +3.020640533e+01 +8.4626e-01 -1.7004e+00 -3.6748e+00 -1.9310e+00 +3.1174e+00 +3.3673e+00 -3.9236e+00 -2.8671e+00 +8.4893e-01 -1.7795e+00 +1.2853e+00 -1.7033e+00 +4.0115e+00 +2.3720e+00 -1.5189e+00 +2.6748e+00 -2.5963e+00 -9.6522e-01 +1.5131e+00 -3.3178e+00
40827 +2.254932303e-01 +2.254932303e-01 +3.019549323e+01 +3.019549323e+01 +8.4618e-01 -1.7007e+00 -3.6749e+00 -1.9309e+00 +3.1175e+00 +3.3675e+00 -3.9237e+00 -2.8666e+00 +8.4898e-01 -1.7793e+00 +1.2854e+00 -1.7038e+00 +4.0110e+00 +2.3720e+00 -1.5190e+00 +2.6754e+00 -2.5963e+00 -9.6587e-01 +1.5125e+00 -3.3182e+00
41498 +2.237232173e-01 +2.237232173e-01 +3.019372322e+01 +3.019372322e+01 +8.4650e-01 -1.7003e+00 -3.6752e+00 -1.9309e+00 +3.1178e+00 +3.3665e+00 -3.9236e+00 -2.8672e+00 +8.4838e-01 -1.7797e+00 +1.2856e+00 -1.7032e+00 +4.0110e+00 +2.3723e+00 -1.5187e+00 +2.6751e+00 -2.5967e+00 -9.6510e-01 +1.5126e+00 -3.3182e+00
41834 +2.054359465e-01 +2.054359465e-01 +3.017543595e+01 +3.017543595e+01 +8.4690e-01 -1.7003e+00 -3.6751e+00 -1.9310e+00 +3.1172e+00 +3.3671e+00 -3.9238e+00 -2.8675e+00 +8.4879e-01 -1.7797e+00 +1.2852e+00 -1.7034e+00 +4.0108e+00 +2.3719e+00 -1.5190e+00 +2.6750e+00 -2.5960e+00 -9.6498e-01 +1.5129e+00 -3.3183e+00
41905 +1.954671017e-01 +1.954671017e-01 +3.016546710e+01 +3.016546710e+01 +8.4660e-01 -1.7002e+00 -3.6751e+00 -1.9309e+00 +3.1177e+00 +3.3670e+00 -3.9238e+00 -2.8671e+00 +8.4849e-01 -1.7802e+00 +1.2853e+00 -1.7038e+00 +4.0104e+00 +2.3721e+00 -1.5189e+00 +2.6751e+00 -2.5961e+00 -9.6478e-01 +1.5129e+00 -3.3178e+00
42494 +1.918069311e-01 +1.918069311e-01 +3.016180693e+01 +3.016180693e+01 +8.4660e-01 -1.7002e+00 -3.6746e+00 -1.9313e+00 +3.1176e+00 +3.3669e+00 -3.9238e+00 -2.8672e+00 +8.4855e-01 -1.7797e+00 +1.2854e+00 -1.7035e+00 +4.0112e+00 +2.3722e+00 -1.5188e+00 +2.6750e+00 -2.5961e+00 -9.6513e-01 +1.5127e+00 -3.3182e+00
42504 +1.896486129e-01 +1.896486129e-01 +3.015964861e+01 +3.015964861e+01 +8.4644e-01 -1.7001e+00 -3.6746e+00 -1.9312e+00 +3.1173e+00 +3.3670e+00 -3.9238e+00 -2.8676e+00 +8.4857e-01 -1.7799e+00 +1.2854e+00 -1.7034e+00 +4.0111e+00 +2.3724e+00 -1.5187e+00 +2.6750e+00 -2.5962e+00 -9.6518e-01 +1.5128e+00 -3.3181e+00
42945 +1.766205597e-01 +1.766205597e-01 +3.014662056e+01 +3.014662056e+01 +8.4638e-01 -1.7003e+00 -3.6748e+00 -1.9309e+00 +3.1172e+00 +3.3670e+00 -3.9236e+00 -2.8671e+00 +8.4837e-01 -1.7799e+00 +1.2850e+00 -1.7035e+00 +4.0108e+00 +2.3725e+00 -1.5187e+00 +2.6748e+00 -2.5962e+00 -9.6513e-01 +1.5130e+00 -3.3181e+00
43021 +1.605639326e-01 +1.605639326e-01 +3.013056393e+01 +3.013056393e+01 +8.4657e-01 -1.7002e+00 -3.6750e+00 -1.9307e+00 +3.1175e+00 +3.3669e+00 -3.9239e+00 -2.8672e+00 +8.4855e-01 -1.7795e+00 +1.2854e+00 -1.7035e+00 +4.0108e+00 +2.3723e+00 -1.5190e+00 +2.6750e+00 -2.5961e+00 -9.6498e-01 +1.5130e+00 -3.3181e+00
43941 +1.515870757e-01 +1.515870757e-01 +3.012158708e+01 +3.012158708e+01 +8.4606e-01 -1.7003e+00 -3.6748e+00 -1.9309e+00 +3.1174e+00 +3.3672e+00 -3.9237e+00 -2.8670e+00 +8.4875e-01 -1.7795e+00 +1.2858e+00 -1.7036e+00 +4.0112e+00 +2.3721e+00 -1.5187e+00 +2.6751e+00 -2.5960e+00 -9.6578e-01 +1.5129e+00 -3.3180e+00
44185 +1.469425584e-01 +1.469425584e-01 +3.011694256e+01 +3.011694256e+01 +8.4633e-01 -1.7006e+00 -3.6751e+00 -1.9309e+00 +3.1178e+00 +3.3675e+00 -3.9234e+00 -2.8664e+00 +8.4909e-01 -1.7798e+00 +1.2859e+00 -1.7039e+00 +4.0108e+00 +2.3723e+00 -1.5190e+00 +2.6749e+00 -2.5960e+00 -9.6608e-01 +1.5130e+00 -3.3178e+00
44938 +1.313452549e-01 +1.313452549e-01 +3.010134525e+01 +3.010134525e+01 +8.4639e-01 -1.7004e+00 -3.6750e+00 -1.9309e+00 +3.1176e+00 +3.3670e+00 -3.9239e+00 -2.8669e+00 +8.4871e-01 -1.7797e+00 +1.2856e+00 -1.7039e+00 +4.0108e+00 +2.3723e+00 -1.5188e+00 +2.6751e+00 -2.5961e+00 -9.6533e-01 +1.5129e+00 -3.3180e+00
