% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
333 +1.655794601e+02 +1.655794601e+02 +2.303694601e+02 +2.303694601e+02 -3.3856e+00 +8.8832e-01 -2.9131e+00 +1.3474e+00 -1.0502e+00 -1.8965e-01 -2.0785e+00 -1.0948e+00 -1.7696e+00 +2.6242e-01 +3.4287e+00 -2.1233e+00 +1.0328e+00 -1.4133e+00 -2.1353e+00 +3.7395e-01 -1.2214e+00 +2.0376e+00 -6.3546e+00 -4.7735e+00
670 +1.438332542e+02 +1.438332542e+02 +2.086232542e+02 +2.086232542e+02 -1.2834e+00 +1.7263e+00 +2.3502e-01 -1.0286e+00 +5.7083e-01 -4.9066e-01 -1.7048e+00 -3.1411e+00 -6.8006e+00 +2.7920e+00 +1.6321e+00 -4.2849e+00 +4.8330e-02 -2.3198e+00 +5.1920e-01 +6.2029e-01 -3.0937e+00 +1.5428e+00 -4.5519e+00 +1.8102e+00
673 +1.205402641e+02 +1.205402641e+02 +1.853302641e+02 +1.853302641e+02 -4.7733e-01 +1.1164e+00 +7.9795e-01 -1.1489e+00 +5.7636e-01 -1.2102e+00 -3.1257e+00 -4.1134e+00 -5.4601e+00 +2.2014e+00 +7.2237e-01 -5.0357e+00 +3.3974e-01 -2.7956e+00 +3.8014e-01 -1.2506e+00 -1.8449e+00 +3.1877e+00 -3.9221e+00 +3.1751e+00
786 +1.155849638e+02 +1.155849638e+02 +1.803749638e+02 +1.803749638e+02 -1.4464e+00 +1.6465e-01 -4.9174e-01 +1.4048e-01 -1.7352e+00 -3.0417e+00 -2.2883e+00 -2.4815e+00 -4.8042e+00 +4.3728e+00 +2.3833e+00 -3.5153e+00 +2.1824e+00 -3.6444e+00 +5.0677e-02 +5.3788e-01 -3.9067e+00 +1.8662e+00 -2.5849e+00 +2.5525e-01
853 +8.850676661e+01 +8.850676661e+01 +1.532967666e+02 +1.532967666e+02 -3.9395e-01 -5.6484e-02 -2.3494e-01 +8.0043e-01 +1.0052e+00 -1.9662e+00 -3.6021e+00 -1.4560e+00 -4.8997e+00 +3.2205e+00 +4.7938e+00 -2.8165e+00 -2.7087e-01 -4.3100e+00 +1.6397e-01 +3.0652e+00 -6.5782e-01 +1.6245e+00 -2.5895e+00 -1.4458e-01
1513 +4.464481518e+01 +4.464481518e+01 +1.094348152e+02 +1.094348152e+02 -1.8862e+00 +1.2355e-01 +6.1110e-01 +1.2289e+00 -4.9047e-02 -1.3392e+00 -2.7884e+00 -2.3185e-01 -1.3632e+00 +1.7126e+00 +2.1689e+00 -9.3543e-01 +2.4904e+00 +4.0854e-01 -2.2143e+00 +1.8800e+00 -1.4534e+00 -8.5158e-02 -5.0064e+00 -2.7685e+00
3993 +4.049813201e+01 +4.049813201e+01 +1.052881320e+02 +1.052881320e+02 -1.0416e+00 -2.7129e+00 +8.4879e-01 +1.3488e+00 -3.3551e-01 -1.3936e+00 -3.6740e+00 -4.3753e-01 -3.9574e+00 +2.3009e+00 +1.9103e+00 -3.4801e+00 +1.0032e+00 -4.7893e-02 -1.8633e+00 +3.5758e+00 +2.4183e-01 -2.3637e-01 -3.3755e+00 -2.9247e+00
4002 +3.752404294e+01 +3.752404294e+01 +1.023140429e+02 +1.023140429e+02 -1.1107e+00 -3.4720e+00 +5.5806e-01 +1.1729e+00 -3.7168e-01 -1.4129e+00 -4.1384e+00 -1.1530e+00 -4.4035e+00 +2.2561e+00 +1.9424e+00 -3.6365e+00 +5.7206e-01 -2.9284e-01 -1.4579e+00 +3.4942e+00 +4.0676e-01 +5.3167e-02 -3.0962e+00 -3.3838e+00
4080 +3.421256379e+01 +3.421256379e+01 +9.900256379e+01 +9.900256379e+01 -2.1710e+00 -2.8699e+00 -1.7530e-01 +1.8696e+00 -1.0841e+00 -1.1419e+00 -3.6410e+00 -1.3621e+00 -2.9922e+00 +2.3953e+00 +1.4318e+00 -4.2273e+00 +2.4706e+00 +3.0511e-01 -1.4605e+00 +1.9425e+00 -2.1642e+00 +1.3598e+00 -4.4480e+00 -1.8445e+00
4088 +3.336451266e+01 +3.336451266e+01 +9.815451266e+01 +9.815451266e+01 -2.2328e+00 -2.9810e+00 +2.4851e-01 +1.2534e+00 -1.0324e+00 -1.0475e+00 -3.6957e+00 -1.1702e+00 -3.0238e+00 +2.3704e+00 +7.1570e-01 -3.5535e+00 +2.2624e+00 +3.7800e-01 -1.4621e+00 +1.6946e+00 -1.9371e+00 +1.1877e+00 -4.4220e+00 -1.5256e+00
4149 +3.034203733e+01 +3.034203733e+01 +9.513203733e+01 +9.513203733e+01 -1.2438e+00 -1.7433e+00 +1.4258e+00 +1.8129e+00 -1.2839e+00 -2.0008e+00 -3.2200e+00 -3.1839e-01 -4.1827e+00 +2.7121e+00 +1.3431e+00 -2.9279e+00 +3.1441e+00 -2.5844e-01 -2.4570e+00 +2.3157e+00 -1.7438e+00 +2.3692e+00 -3.6776e+00 -1.7755e+00
4226 +2.273208393e+01 +2.273208393e+01 +8.752208393e+01 +8.752208393e+01 -1.7316e+00 -6.2446e-01 -1.8189e-01 +1.6045e+00 -1.3306e+00 -2.8446e+00 -3.4293e+00 -5.7128e-01 -2.6744e+00 +1.7585e+00 +2.5029e+00 -3.3345e+00 +2.5028e+00 -8.9812e-01 -1.5179e+00 +2.1419e+00 -2.6096e+00 +1.0360e+00 -2.8868e+00 -1.4891e+00
4741 +2.228620331e+01 +2.228620331e+01 +8.707620331e+01 +8.707620331e+01 -2.3821e+00 -2.6806e+00 -1.4578e-01 +2.9024e+00 -1.9255e+00 -2.3495e+00 -3.9131e+00 -4.0637e-02 -3.0188e+00 +2.7366e+00 +3.0105e+00 -2.0672e+00 +2.1499e+00 -1.7593e-01 -8.2892e-01 +3.0483e+00 -1.7130e+00 +1.2862e-01 -2.1956e+00 -1.8724e+00
4794 +2.090051865e+01 +2.090051865e+01 +8.569051865e+01 +8.569051865e+01 -1.9217e+00 -2.1091e+00 +7.2931e-01 +1.8274e+00 -1.2433e+00 -3.1502e+00 -4.4128e+00 -4.1499e-01 -2.1264e+00 +3.0893e+00 +2.8300e+00 -2.6206e+00 +1.8042e+00 +1.4016e-01 -5.5122e-01 +2.9145e+00 -1.1190e+00 +7.4130e-02 -2.4017e+00 -1.1549e+00
5911 +1.738220668e+01 +1.738220668e+01 +8.217220668e+01 +8.217220668e+01 -2.2642e+00 -2.6085e+00 +1.5297e-01 +2.5763e+00 -1.1975e+00 -2.7990e+00 -3.0733e+00 -3.2687e-01 -2.0438e+00 +2.8600e+00 +2.4902e+00 -3.1097e+00 +3.3403e+00 +4.8945e-01 -2.3913e+00 +2.2690e+00 -1.6661e+00 +8.6619e-01 -2.6870e+00 -1.0156e+00
6344 +1.428412560e+01 +1.428412560e+01 +7.907412560e+01 +7.907412560e+01 -2.4764e+00 -1.4970e+00 +1.0522e+00 +2.2793e+00 -1.1807e+00 -2.4282e+00 -3.9396e+00 +3.2702e-01 -2.0517e+00 +3.2692e+00 +2.5722e+00 -2.4590e+00 +2.3898e+00 +2.1955e-01 -1.2519e+00 +2.3427e+00 -8.5347e-01 +5.8384e-01 -3.0161e+00 -6.0833e-01
7778 +1.356444967e+01 +1.356444967e+01 +7.835444967e+01 +7.835444967e+01 -1.2866e+00 -1.5970e+00 +1.9499e-01 +1.8691e+00 -6.8618e-02 -2.8347e+00 -3.8146e+00 +1.0442e-01 -2.6500e+00 +3.0839e+00 +3.4651e+00 -1.5754e+00 +2.2127e+00 +1.2921e-01 -1.2071e+00 +2.2754e+00 -4.6224e-01 -3.6381e-02 -2.4144e+00 -4.9988e-02
7800 +1.298624721e+01 +1.298624721e+01 +7.777624721e+01 +7.777624721e+01 -1.7918e+00 -1.6519e+00 +2.5249e-01 +1.5097e+00 -3.3018e-01 -2.4987e+00 -3.4720e+00 -1.0033e-01 -2.6285e+00 +3.1872e+00 +3.1209e+00 -1.3775e+00 +2.2075e+00 +1.3476e-01 -1.1507e+00 +1.9688e+00 -4.1771e-01 +3.8276e-01 -2.3663e+00 +2.0929e-02
8107 +1.258939171e+01 +1.258939171e+01 +7.737939171e+01 +7.737939171e+01 -2.0153e+00 -1.5370e+00 +3.7214e-01 +1.3513e+00 +3.6445e-01 -1.9520e+00 -4.0383e+00 -1.4173e+00 -3.2123e+00 +2.2861e+00 +3.3180e+00 -2.3837e+00 +1.3566e+00 -2.8661e-01 -1.2100e+00 +2.1191e+00 -2.4830e-02 -5.8349e-01 -3.1770e+00 +3.1177e-01
8405 +1.086362888e+01 +1.086362888e+01 +7.565362888e+01 +7.565362888e+01 -2.6754e+00 -2.2298e+00 +9.4992e-01 +1.9606e+00 -6.4290e-02 -1.4082e+00 -3.8707e+00 -4.1067e-01 -3.6109e+00 +2.7996e+00 +3.2630e+00 -1.9625e+00 +9.8969e-01 +3.5892e-01 -1.3573e+00 +2.0081e+00 +2.9646e-01 -5.2830e-01 -3.0212e+00 +4.4140e-01
8765 +1.051879648e+01 +1.051879648e+01 +7.530879648e+01 +7.530879648e+01 -2.5040e+00 -1.5656e+00 +1.6913e-01 +1.7302e+00 -8.3176e-01 -2.0044e+00 -3.9048e+00 -8.1997e-01 -3.7433e+00 +2.7570e+00 +2.8457e+00 -2.2938e+00 +1.8382e+00 -6.6522e-01 -9.7586e-01 +2.3757e+00 -8.4402e-01 -4.8495e-02 -3.0380e+00 -5.9686e-01
8797 +1.035697444e+01 +1.035697444e+01 +7.514697444e+01 +7.514697444e+01 -2.8616e+00 -1.4519e+00 +3.2492e-01 +1.8058e+00 -4.1395e-01 -1.5924e+00 -3.6347e+00 -2.0097e-01 -3.7659e+00 +3.0429e+00 +3.1833e+00 -2.3359e+00 +1.6710e+00 -4.9707e-01 -8.9006e-01 +2.1907e+00 -6.5753e-01 -4.3953e-01 -2.9483e+00 -6.5134e-01
9253 +8.871177156e+00 +8.871177156e+00 +7.366117716e+01 +7.366117716e+01 -1.5309e+00 -1.4114e+00 +3.5199e-01 +1.2863e+00 -3.0520e-01 -2.5048e+00 -3.5931e+00 -7.6638e-01 -3.3048e+00 +2.9329e+00 +2.8954e+00 -1.8291e+00 +1.3879e+00 +4.9072e-02 -1.1360e+00 +3.2780e+00 -2.1634e-01 -5.7420e-01 -2.1399e+00 +3.9864e-02
9680 +6.959817956e+00 +6.959817956e+00 +7.174981796e+01 +7.174981796e+01 -1.5914e+00 -1.5743e+00 +4.7251e-01 +1.1590e+00 +5.5413e-01 -1.9735e+00 -3.9881e+00 -1.2019e+00 -3.9211e+00 +3.1890e+00 +2.8546e+00 -2.8269e+00 +1.5699e+00 -6.1815e-01 -4.8430e-01 +2.5506e+00 -9.3052e-01 -6.1725e-01 -2.4185e+00 -3.9673e-02
9837 +6.253677600e+00 +6.253677600e+00 +7.104367760e+01 +7.104367760e+01 -1.4510e+00 -1.4247e+00 +6.3231e-01 +1.0369e+00 +3.9763e-01 -2.4217e+00 -3.8488e+00 -9.5163e-01 -4.3130e+00 +3.3781e+00 +2.7692e+00 -2.8592e+00 +1.6819e+00 -6.4956e-01 -7.4031e-01 +2.3950e+00 -2.7461e-01 -2.4390e-03 -2.1293e+00 -1.7648e-01
11847 +5.324282364e+00 +5.324282364e+00 +7.011428236e+01 +7.011428236e+01 -1.6179e+00 -2.3266e+00 +5.3684e-01 +2.0968e+00 -4.9680e-01 -2.7059e+00 -3.5125e+00 -3.2790e-01 -3.0073e+00 +2.6617e+00 +3.4401e+00 -2.1503e+00 +1.2426e+00 +3.1091e-01 -1.3035e+00 +2.7564e+00 -2.9084e-01 -7.4557e-01 -1.4036e+00 +5.2555e-02
11889 +4.289310271e+00 +4.289310271e+00 +6.907931027e+01 +6.907931027e+01 -2.2559e+00 -2.3569e+00 +4.4651e-01 +2.0735e+00 -6.4121e-01 -2.5019e+00 -3.8244e+00 -4.1672e-01 -2.9836e+00 +2.6387e+00 +3.1279e+00 -2.1968e+00 +1.0141e+00 +7.5671e-01 -1.1218e+00 +2.8053e+00 -2.8240e-01 -7.0047e-01 -1.6172e+00 -5.0877e-01
12925 +4.180589625e+00 +4.180589625e+00 +6.897058962e+01 +6.897058962e+01 -1.9976e+00 -2.9860e+00 +1.5269e-01 +2.0414e+00 -4.9196e-01 -2.4867e+00 -3.7150e+00 -2.0581e-01 -3.1647e+00 +2.6231e+00 +3.2535e+00 -2.3045e+00 +9.3268e-01 +9.5682e-01 -1.1076e+00 +2.5350e+00 -1.7905e-01 -7.2227e-01 -1.3291e+00 +4.6434e-02
13223 +3.641263330e+00 +3.641263330e+00 +6.843126333e+01 +6.843126333e+01 -2.1758e+00 -2.9023e+00 -2.5684e-01 +2.0419e+00 -4.0211e-01 -2.5669e+00 -3.8072e+00 -3.3107e-02 -2.9443e+00 +2.6620e+00 +2.9617e+00 -2.6969e+00 +1.0165e+00 +7.3409e-01 -1.3289e+00 +2.6487e+00 -4.2087e-01 -2.6809e-01 -1.4657e+00 -9.5310e-01
13243 +3.542783356e+00 +3.542783356e+00 +6.833278336e+01 +6.833278336e+01 -2.2992e+00 -2.7205e+00 -3.5693e-01 +2.0665e+00 -5.9113e-01 -2.3565e+00 -3.6246e+00 -6.0065e-02 -2.8792e+00 +2.5589e+00 +3.2062e+00 -2.7809e+00 +9.9617e-01 +6.8877e-01 -1.2618e+00 +2.5780e+00 -4.4913e-01 -1.5806e-01 -1.6203e+00 -9.9657e-01
14765 +3.189801475e+00 +3.189801475e+00 +6.797980148e+01 +6.797980148e+01 -1.9486e+00 -2.5259e+00 -2.3625e-01 +1.8589e+00 -5.0100e-01 -2.4962e+00 -3.8655e+00 +8.1230e-02 -3.4556e+00 +2.6946e+00 +3.1030e+00 -3.1979e+00 +1.0978e+00 +8.1306e-01 -7.6854e-01 +2.6014e+00 -8.3681e-02 +2.7662e-01 -1.3345e+00 -1.4208e+00
14816 +3.025197269e+00 +3.025197269e+00 +6.781519727e+01 +6.781519727e+01 -1.9733e+00 -2.5200e+00 -4.5477e-01 +1.8594e+00 -7.2796e-01 -2.7434e+00 -3.8100e+00 +6.3941e-02 -3.2822e+00 +2.5445e+00 +3.1570e+00 -3.2283e+00 +1.2060e+00 +5.5182e-01 -6.9548e-01 +2.5152e+00 -2.9006e-01 +5.1833e-01 -1.4014e+00 -1.4975e+00
14899 +2.876296482e+00 +2.876296482e+00 +6.766629648e+01 +6.766629648e+01 -2.0212e+00 -2.8731e+00 -3.0586e-01 +1.9043e+00 -7.4177e-01 -2.5654e+00 -3.8171e+00 +9.4657e-02 -3.5392e+00 +2.4514e+00 +2.9726e+00 -3.3190e+00 +1.2788e+00 +9.2740e-01 -1.0301e+00 +2.5356e+00 -2.1008e-01 +2.8769e-03 -1.4455e+00 -1.8766e+00
15738 +2.788095542e+00 +2.788095542e+00 +6.757809554e+01 +6.757809554e+01 -2.1977e+00 -2.7301e+00 -5.1352e-01 +1.8886e+00 -3.6138e-01 -2.5329e+00 -3.7444e+00 -5.0427e-02 -3.5745e+00 +2.3225e+00 +3.2854e+00 -3.3661e+00 +8.8946e-01 +9.9318e-01 -6.8767e-01 +2.3446e+00 +4.5864e-03 +2.2121e-01 -1.2633e+00 -1.5036e+00
15744 +2.540369960e+00 +2.540369960e+00 +6.733036996e+01 +6.733036996e+01 -2.1815e+00 -2.7674e+00 -4.7980e-01 +1.8030e+00 -3.6911e-01 -2.5224e+00 -3.6944e+00 +1.8072e-02 -3.5242e+00 +2.3404e+00 +3.2164e+00 -3.4126e+00 +1.0300e+00 +1.1093e+00 -7.1068e-01 +2.3228e+00 -2.3787e-02 +1.5366e-01 -1.2881e+00 -1.5179e+00
15757 +2.479118500e+00 +2.479118500e+00 +6.726911850e+01 +6.726911850e+01 -2.2053e+00 -2.7274e+00 -5.6013e-01 +1.8851e+00 -3.9978e-01 -2.4929e+00 -3.6619e+00 -8.9271e-02 -3.5744e+00 +2.2872e+00 +3.3247e+00 -3.4903e+00 +9.6263e-01 +9.6489e-01 -7.3773e-01 +2.4297e+00 +7.2170e-02 +2.0470e-01 -1.3445e+00 -1.5671e+00
15758 +1.983674987e+00 +1.983674987e+00 +6.677367499e+01 +6.677367499e+01 -2.2027e+00 -2.6835e+00 -4.5395e-01 +1.8520e+00 -4.0700e-01 -2.5657e+00 -3.6174e+00 +1.3884e-01 -3.5103e+00 +2.3747e+00 +3.1547e+00 -3.3495e+00 +1.0663e+00 +1.0593e+00 -7.6626e-01 +2.3156e+00 -2.4279e-02 +1.6360e-01 -1.3432e+00 -1.5464e+00
16447 +1.849694246e+00 +1.849694246e+00 +6.663969425e+01 +6.663969425e+01 -2.2485e+00 -2.4548e+00 -2.2915e-01 +1.7495e+00 -3.9800e-01 -2.6750e+00 -3.7477e+00 +1.9662e-01 -3.3365e+00 +2.4938e+00 +2.9053e+00 -3.0700e+00 +9.0608e-01 +1.0638e+00 -5.8193e-01 +2.2202e+00 -7.6442e-02 +1.2948e-01 -1.2976e+00 -5.6210e-01
16460 +1.751019294e+00 +1.751019294e+00 +6.654101929e+01 +6.654101929e+01 -2.2011e+00 -2.4449e+00 -3.6856e-01 +1.7255e+00 -3.2132e-01 -2.5982e+00 -3.7572e+00 +2.4423e-01 -3.4456e+00 +2.4925e+00 +2.9022e+00 -3.0652e+00 +8.1145e-01 +9.0647e-01 -6.8658e-01 +2.1117e+00 -2.1873e-01 +1.2817e-01 -1.1753e+00 -5.9699e-01
16778 +1.717672410e+00 +1.717672410e+00 +6.650767241e+01 +6.650767241e+01 -2.2882e+00 -2.2932e+00 -2.4847e-01 +1.7598e+00 -4.5012e-01 -2.7827e+00 -3.7670e+00 +1.8683e-01 -3.2988e+00 +2.4126e+00 +3.1760e+00 -3.2559e+00 +1.0808e+00 +5.7359e-01 -9.7826e-01 +2.3341e+00 -7.2436e-02 +1.5528e-01 -1.5906e+00 -9.0391e-01
16786 +1.422952433e+00 +1.422952433e+00 +6.621295243e+01 +6.621295243e+01 -2.2929e+00 -2.1720e+00 -3.2598e-01 +1.7500e+00 -4.7194e-01 -2.8718e+00 -3.7644e+00 +1.4370e-01 -3.2324e+00 +2.4648e+00 +3.1764e+00 -3.1260e+00 +1.0443e+00 +5.7365e-01 -9.7327e-01 +2.3965e+00 -1.0668e-01 +2.4975e-01 -1.5792e+00 -9.9026e-01
17226 +1.292979627e+00 +1.292979627e+00 +6.608297963e+01 +6.608297963e+01 -2.0517e+00 -2.5830e+00 -1.9675e-01 +1.7623e+00 -6.4612e-01 -2.8025e+00 -3.9195e+00 +6.9766e-03 -3.4652e+00 +2.6311e+00 +3.1089e+00 -2.9828e+00 +8.2018e-01 +7.5004e-01 -5.3540e-01 +2.4648e+00 -2.1759e-01 -4.3865e-02 -8.4451e-01 -4.9592e-01
17273 +1.234572147e+00 +1.234572147e+00 +6.602457215e+01 +6.602457215e+01 -1.9316e+00 -2.6087e+00 -2.3299e-01 +1.9298e+00 -5.1196e-01 -2.8304e+00 -3.9241e+00 +1.1682e-01 -3.2228e+00 +2.6039e+00 +3.2010e+00 -2.9657e+00 +8.0139e-01 +8.9270e-01 -5.9459e-01 +2.6442e+00 -2.0881e-01 -2.9186e-01 -8.9054e-01 -4.7337e-01
17292 +1.029703330e+00 +1.029703330e+00 +6.581970333e+01 +6.581970333e+01 -1.9232e+00 -2.5064e+00 -9.5512e-02 +2.0148e+00 -4.9856e-01 -2.7379e+00 -4.0053e+00 +1.5087e-02 -3.2516e+00 +2.6323e+00 +3.1525e+00 -2.8564e+00 +7.0592e-01 +9.4086e-01 -5.2505e-01 +2.6584e+00 -6.0545e-02 -1.4615e-01 -8.8172e-01 -3.9918e-01
18578 +1.013210743e+00 +1.013210743e+00 +6.580321074e+01 +6.580321074e+01 -2.1387e+00 -2.2555e+00 -3.1288e-01 +1.8402e+00 -6.2635e-01 -2.9295e+00 -3.8138e+00 +6.6296e-03 -3.3068e+00 +2.6081e+00 +3.1028e+00 -2.9382e+00 +1.1245e+00 +4.6632e-01 -6.2222e-01 +2.5138e+00 -4.8551e-01 -2.7286e-01 -9.8343e-01 -4.1861e-01
18668 +8.857758789e-01 +8.857758789e-01 +6.567577588e+01 +6.567577588e+01 -2.1274e+00 -2.2896e+00 -2.4567e-01 +1.7841e+00 -6.9679e-01 -3.0392e+00 -3.8504e+00 +8.2095e-02 -3.0768e+00 +2.6742e+00 +3.1571e+00 -2.8848e+00 +1.1336e+00 +4.9467e-01 -7.9704e-01 +2.4695e+00 -5.7930e-01 -7.6221e-02 -1.0884e+00 -5.6259e-01
18707 +8.675270710e-01 +8.675270710e-01 +6.565752707e+01 +6.565752707e+01 -2.0926e+00 -2.3888e+00 -3.9097e-01 +1.8559e+00 -7.5860e-01 -3.0170e+00 -3.7395e+00 +3.8700e-02 -3.1988e+00 +2.6249e+00 +3.1239e+00 -2.9058e+00 +1.1293e+00 +4.3569e-01 -8.6355e-01 +2.5040e+00 -7.9443e-01 -9.8277e-02 -9.1000e-01 -5.6893e-01
18889 +5.586828895e-01 +5.586828895e-01 +6.534868289e+01 +6.534868289e+01 -2.0523e+00 -2.2559e+00 -4.2415e-01 +1.7719e+00 -7.0362e-01 -3.0194e+00 -3.8703e+00 +3.1474e-02 -3.2118e+00 +2.5354e+00 +3.0413e+00 -3.1339e+00 +1.0629e+00 +5.8613e-01 -5.5143e-01 +2.4805e+00 -6.4267e-01 +3.3798e-02 -9.9387e-01 -7.3231e-01
19274 +5.130210867e-01 +5.130210867e-01 +6.530302109e+01 +6.530302109e+01 -1.9342e+00 -2.0222e+00 -2.6194e-01 +1.6861e+00 -6.7613e-01 -3.3040e+00 -3.8331e+00 -1.6593e-02 -2.9787e+00 +2.5830e+00 +2.9086e+00 -3.1402e+00 +1.2503e+00 +4.2939e-01 -6.5306e-01 +2.6519e+00 -9.5860e-01 -1.5102e-02 -1.0382e+00 -5.8668e-01
20661 +4.595082689e-01 +4.595082689e-01 +6.524950827e+01 +6.524950827e+01 -2.0014e+00 -2.0946e+00 -3.9742e-01 +1.6835e+00 -7.4484e-01 -3.2702e+00 -3.8245e+00 +4.2700e-02 -3.1085e+00 +2.5108e+00 +2.9981e+00 -3.1987e+00 +1.1995e+00 +5.1066e-01 -6.8711e-01 +2.5459e+00 -8.0287e-01 -1.4110e-02 -8.0001e-01 -5.9051e-01
20740 +4.264191018e-01 +4.264191018e-01 +6.521641910e+01 +6.521641910e+01 -1.9699e+00 -2.1063e+00 -4.5409e-01 +1.7015e+00 -7.3339e-01 -3.3074e+00 -3.8663e+00 -1.3045e-02 -3.0306e+00 +2.4458e+00 +2.9705e+00 -3.2044e+00 +1.1797e+00 +5.6960e-01 -7.2536e-01 +2.5059e+00 -8.2599e-01 +2.9830e-02 -9.2346e-01 -6.3379e-01
20945 +4.160757887e-01 +4.160757887e-01 +6.520607579e+01 +6.520607579e+01 -1.9854e+00 -2.0918e+00 -3.9515e-01 +1.6877e+00 -5.5230e-01 -3.2166e+00 -3.8360e+00 +1.2947e-02 -3.0739e+00 +2.5404e+00 +2.9765e+00 -3.1855e+00 +1.2115e+00 +5.5911e-01 -6.2515e-01 +2.5822e+00 -8.0459e-01 -3.1236e-03 -1.0632e+00 -8.5613e-01
21030 +3.798659125e-01 +3.798659125e-01 +6.516986591e+01 +6.516986591e+01 -1.9178e+00 -2.1678e+00 -3.7596e-01 +1.7602e+00 -7.4377e-01 -3.2119e+00 -3.8300e+00 +5.1443e-02 -3.0173e+00 +2.5313e+00 +2.9079e+00 -3.1694e+00 +1.2128e+00 +5.6518e-01 -6.9474e-01 +2.6195e+00 -8.0086e-01 +1.2324e-01 -1.0076e+00 -7.1073e-01
21643 +3.356461478e-01 +3.356461478e-01 +6.512564615e+01 +6.512564615e+01 -1.9899e+00 -2.1452e+00 -3.9531e-01 +1.6652e+00 -8.0481e-01 -3.2759e+00 -3.8706e+00 +8.6850e-02 -3.1180e+00 +2.5442e+00 +2.8814e+00 -3.1831e+00 +1.2442e+00 +5.4779e-01 -5.8450e-01 +2.6045e+00 -7.8701e-01 -4.4137e-03 -8.6464e-01 -6.6420e-01
23287 +3.282282576e-01 +3.282282576e-01 +6.511822826e+01 +6.511822826e+01 -1.9913e+00 -2.0985e+00 -4.5360e-01 +1.6048e+00 -6.9348e-01 -3.2488e+00 -3.8839e+00 +2.6776e-03 -3.1326e+00 +2.5599e+00 +2.9584e+00 -3.1507e+00 +1.1354e+00 +5.6780e-01 -5.6808e-01 +2.6057e+00 -7.9722e-01 -1.2046e-01 -8.8244e-01 -6.7779e-01
23445 +3.105745381e-01 +3.105745381e-01 +6.510057454e+01 +6.510057454e+01 -1.9740e+00 -2.0894e+00 -4.1288e-01 +1.6632e+00 -6.9740e-01 -3.2888e+00 -3.8862e+00 +6.1903e-04 -3.1079e+00 +2.4726e+00 +2.9788e+00 -3.2563e+00 +1.2182e+00 +4.9637e-01 -6.4210e-01 +2.6004e+00 -7.5436e-01 -2.8810e-02 -9.4263e-01 -6.7985e-01
23977 +3.078400542e-01 +3.078400542e-01 +6.509784005e+01 +6.509784005e+01 -1.9447e+00 -2.1489e+00 -3.7443e-01 +1.6803e+00 -6.1817e-01 -3.2746e+00 -3.8843e+00 -1.7906e-02 -3.0614e+00 +2.4706e+00 +2.9739e+00 -3.2258e+00 +1.2001e+00 +5.5912e-01 -6.3595e-01 +2.6547e+00 -7.3617e-01 +1.6860e-02 -9.9574e-01 -7.1284e-01
24145 +2.977386340e-01 +2.977386340e-01 +6.508773863e+01 +6.508773863e+01 -1.8797e+00 -2.1120e+00 -3.9364e-01 +1.6670e+00 -6.0031e-01 -3.2782e+00 -3.8728e+00 -7.1989e-02 -3.0727e+00 +2.5003e+00 +2.9992e+00 -3.2164e+00 +1.3102e+00 +5.7717e-01 -6.8456e-01 +2.6876e+00 -8.3792e-01 +2.4884e-02 -9.6860e-01 -8.0533e-01
24404 +2.864016685e-01 +2.864016685e-01 +6.507640167e+01 +6.507640167e+01 -1.9314e+00 -2.1125e+00 -4.2872e-01 +1.6936e+00 -7.8348e-01 -3.3024e+00 -3.8978e+00 +4.4066e-02 -3.0032e+00 +2.4633e+00 +2.8829e+00 -3.2345e+00 +1.2485e+00 +5.9689e-01 -7.4521e-01 +2.5846e+00 -8.3937e-01 +6.1246e-02 -9.0378e-01 -7.3037e-01
24607 +2.785551100e-01 +2.785551100e-01 +6.506855511e+01 +6.506855511e+01 -1.8877e+00 -2.1314e+00 -4.1380e-01 +1.6021e+00 -7.3999e-01 -3.2720e+00 -3.9105e+00 -4.0438e-02 -3.0943e+00 +2.5421e+00 +2.9335e+00 -3.2565e+00 +1.1980e+00 +5.2472e-01 -6.7606e-01 +2.6602e+00 -8.5004e-01 +4.1025e-02 -9.1667e-01 -7.1803e-01
24996 +2.747999708e-01 +2.747999708e-01 +6.506479997e+01 +6.506479997e+01 -1.8392e+00 -2.0627e+00 -3.4879e-01 +1.6050e+00 -6.7128e-01 -3.2739e+00 -3.9026e+00 -4.1467e-02 -3.1169e+00 +2.5146e+00 +2.9139e+00 -3.1642e+00 +1.1852e+00 +5.0470e-01 -6.1968e-01 +2.6488e+00 -8.9378e-01 +2.8630e-02 -9.0189e-01 -6.0536e-01
25436 +2.667750116e-01 +2.667750116e-01 +6.505677501e+01 +6.505677501e+01 -1.8783e+00 -2.0671e+00 -3.7290e-01 +1.6777e+00 -6.3132e-01 -3.2523e+00 -3.8599e+00 +8.0769e-04 -3.0132e+00 +2.5340e+00 +2.9646e+00 -3.1461e+00 +1.3214e+00 +5.5736e-01 -6.6856e-01 +2.5933e+00 -7.7607e-01 +2.9824e-02 -1.0119e+00 -6.6474e-01
